average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0.42377468743200636,3597.4,1454.5145000000377,0,3597.4,0.9992777777777778,3600.0,0.6981111111111177,1
0.3147209573538247,1112.0,351.84800000000257,251.29999999999995,828.8000000000002,0.3088888888888889,3600.0,0.44878571428583086,2
0,0,0,0,0,0,3600.0,0,3
0,0,0,0,0,0,3600.0,0,4
