average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num,ID
0.20242151352231766,7.5,1.8849,0,7.5,0.0020833333333333333,3600.0,0.2617916666666567,1,223
0,0,0,0,0,0,3600.0,0,2,410
0.4829351315390772,3535.3999999999996,1639.8630000000617,0,3166.8999999999996,0.9820555555555555,3600.0,0.6981111111111287,3,416
0,0,0,0,0,0,3600.0,0,4,114
