average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num,ID
0.10994293974437205,0,1.8849,0,0,0,3600.0,0.11854716981132177,1,81
0.2731739130434566,0,1.8849,0,0,0,3600.0,0,2,263
0.33451157407406634,1662.0000000000002,4.3980999999999995,0,1238.4,0.4616666666666667,3600.0,0.3926875000000223,3,229
0,0,0,0,0,0,3600.0,0,4,92
