average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num,ID
0.24867259479420153,2075.1,27.645199999999985,0,1044.1,0.5764166666666667,3600.0,0.4487857142856851,1,257
0,0,0,0,0,0,3600.0,0,2,381
0.35890596883295406,3502.7,1217.6454000000072,0,3502.7,0.9729722222222221,3600.0,0.5235833333333383,3,111
0,0,0,0,0,0,3600.0,0,4,missing ID
