average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num,ID
0.2055949432272845,3484.7000000000003,686.7318999999997,299.7000000000003,3141.4,0.9679722222222223,3600.0,0.330684210526316,1,295
0.35498788391489816,3473.9999999999995,1198.7964000000047,0,3445.7999999999997,0.9649999999999999,3600.0,0.5235833333333383,2,126
0,0,0,0,0,0,3600.0,0,3,397
0.29422479291145115,1274.1999999999998,208.5955999999992,62.60000000000002,517.0,0.3539444444444444,3600.0,1.0471666666664285,4,120
