ID,filename,channel_num,channel_letter,chamber,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,box,test_date,time_start,sex,population,site,host_plant,flew,died?,flight_type,flight_details,NOTES,mass,short-wing?,eggs,time_end,latitude,longitude
107,set037-10-24-19-A3.txt,3,A,A-3,37,0,0,0,0,0,0,3600.0,0,,10.24,10:10am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,,N,Y,,25.491968,-80.48562
320,set037-10-24-19-A4.txt,4,A,A-4,37,0,0,0,0,0,0,3600.0,0,,10.24,10:10am,F,Lake Placid,Barber shop,K. elegans,N,,,,,,N,Y,,27.298660028,-81.36611608
380,set037-10-24-19-B1.txt,1,B,B-1,37,0.26817551994620500,2999.3,746.4203999999970,0,2986.3,0.833138888888889,3600.0,0.41886666666666700,,10.24,10:10am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous; 60+ min,,,N,Y,,28.812980,-81.877895
208,set037-10-24-19-B2.txt,2,B,B-2,37,0.5125474267718420,48.29999999999980,17.592400000000000,0,32.800000000000000,0.013416666666666600,3600.0,1.2566,,10.24,10:10am,F,North Key Largo,Charlemagne,C. corindum ,N,,,,,,N,Y,,25.1948419,-80.34590136
404,set037-10-24-19-B3.txt,3,B,B-3,37,0.3769391148147850,2412.0,423.47420000000500,0,1274.8000000000000,0.67,3600.0,0.5235833333334130,P,10.24,10:10am,F,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,BC,bursts to continuous; 60+ min,,,N,Y,,29.661821,-82.347211
116,set037-10-24-19-B4.txt,4,B,B-4,37,0.2985431190035950,3541.8,1019.1025999999800,0,3541.8,0.9838333333333330,3600.0,0.48330769230768800,,10.24,10:10am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous; 60+ min,,,N,,,25.491968,-80.48562
318,set038-10-24-19-B1.txt,1,B,B-1,38,0.25132,0,3.1415000000000000,0,0,0,7200.0,0,,10.24,11:20am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,,N,,,27.298660028,-81.36611608
149,set038-10-24-19-B2.txt,2,B,B-2,38,0.3515182596922490,2790.2,35.8131,0,1203.0,0.38752777777777800,7200.0,0.4833076923077090,,10.24,11:20am,F,Lake Wales,Polk,K. elegans,N,,,,,,N,Y,,27.903346,-81.589461
253,set038-10-24-19-B3.txt,3,B,B-3,38,0.5711818181818650,0,1.8849,0,0,0,7200.0,0,,10.24,11:20am,F,North Key Largo,DD,C. corindum ,N,,,,,,N,Y,,25.28636983,-80.29077075
134,set038-10-24-19-B4.txt,4,B,B-4,38,0.34762301757166700,2560.1000000000000,742.6505999999970,0,2187.5,0.3555694444444440,7200.0,0.44878571428583100,,10.24,11:20am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,CB,continuous to bursts,,,N,,,25.491968,-80.48562
203,set039-10-24-19-A1.txt,1,A,A-1,39,0,0,0.6283,0,0,0,3600.0,0,,10.24,12:35pm,F,North Key Largo,Charlemagne,C. corindum ,N,,,,,,N,Y,,25.1948419,-80.34590136
198,set039-10-24-19-A2.txt,2,A,A-2,39,0.1336808510638290,0,3.1415000000000000,0,0,0,3600.0,0,,10.24,12:35pm,F,North Key Largo,Charlemagne,C. corindum ,N,,,,,,N,Y,,25.1948419,-80.34590136
123,set039-10-24-19-A3.txt,3,A,A-3,39,0.2171191685159590,23.400000000000000,6.911300000000000,0,20.7,0.006500000000000010,3600.0,0.28559090909090900,,10.24,12:35pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,,N,,,25.491968,-80.48562
282,set039-10-24-19-A4.txt,4,A,A-4,39,0,0,0,0,0,0,3600.0,0,,10.24,12:35pm,M,North Key Largo,DD,C. corindum ,N,Y,,,,,N,,,25.28636983,-80.29077075
66,set039-10-24-19-B1.txt,1,B,B-1,39,0,0,0,0,0,0,3600.0,0,P,10.24,12:35pm,F,North Key Largo,Dagny Trellis,C. corindum ,N,Y,,,,,N,Y,,25.1755048,-80.36782055
343,set039-10-24-19-B2.txt,2,B,B-2,39,0,0,0,0,0,0,3600.0,0,,10.24,12:35pm,M,Lake Placid,Barber shop,K. elegans,N,,,,,,N,,,27.298660028,-81.36611608
68,set039-10-24-19-B3.txt,3,B,B-3,39,0.22771122243789200,2051.4,187.86169999999900,0,792.9000000000000,0.5698333333333330,3600.0,0.4833076923077090,P,10.24,12:35pm,M,North Key Largo,Dagny Trellis,C. corindum ,Y,,BC,bursts to continuous; 60+ min,,,N,Y,,25.1755048,-80.36782055
69,set039-10-24-19-B4.txt,4,B,B-4,39,0.3926875000000400,0,1.8849,0,0,0,3600.0,0.2617916666666670,P,10.24,12:35pm,F,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,,N,Y,,25.1755048,-80.36782055
81,set040-10-24-19-A1.txt,1,A,A-1,40,0.10994293974437200,0,1.8849,0,0,0,3600.0,0.11854716981132200,,10.24,1:40pm,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,N,,,,,0.042,N,,,25.173694,-80.371532
263,set040-10-24-19-A2.txt,2,A,A-2,40,0.2731739130434570,0,1.8849,0,0,0,3600.0,0,,10.24,1:40pm,F,North Key Largo,DD,C. corindum ,N,,,,,0.093,N,Y,,25.28636983,-80.29077075
229,set040-10-24-19-A3.txt,3,A,A-3,40,0.33451157407406600,1662.0000000000000,4.3981000000000000,0,1238.4,0.4616666666666670,3600.0,0.3926875000000220,,10.24,1:40pm,F,North Key Largo,Carysfort,C. corindum ,N,,,,,0.061,N,Y,,25.25647566,-80.31068981
92,set040-10-24-19-A4.txt,4,A,A-4,40,0,0,0,0,0,0,3600.0,0,,10.24,1:40pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.046,N,,,25.491968,-80.48562
48,set041-10-25-19-A1.txt,1,A,A-1,41,0,0,0,0,0,0,3600.0,0,,10.25,9:25am,F,Key Largo,JP Grove,C. corindum ,N,,,,,0.102,N,Y,,25.187398,-80.358596
330,set041-10-25-19-A2.txt,2,A,A-2,41,0.5263360491335730,3598.0,1885.5283000000900,0,3598.0,0.9994444444444450,3600.0,0.6283,,10.25,9:25am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; 60+ min,,0.043,N,,,27.298660028,-81.36611608
129,set041-10-25-19-A3.txt,3,A,A-3,41,0.30228778737244500,1493.1000000000000,95.50159999999990,0,433.5,0.41475000000000000,3600.0,0.44878571428583100,,10.25,9:25am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.051,N,,,25.491968,-80.48562
99,set041-10-25-19-A4.txt,4,A,A-4,41,0.31323007222457300,2704.8000000000000,10.0528,0,2692.7,0.7513333333333330,3600.0,0.3926875000000220,P,10.25,9:25am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.043,N,,,25.491968,-80.48562
223,set041-10-25-19-B1.txt,1,B,B-1,41,0.20242151352231800,7.5,1.8849,0,7.5,0.0020833333333333300,3600.0,0.2617916666666570,,10.25,9:25am,F,North Key Largo,Carysfort,C. corindum ,N,,,,,0.07,N,,,25.25647566,-80.31068981
410,set041-10-25-19-B2.txt,2,B,B-2,41,0,0,0,0,0,0,3600.0,0,,10.25,9:25am,F,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.071,N,Y,,29.661821,-82.347211
416,set041-10-25-19-B3.txt,3,B,B-3,41,0.4829351315390770,3535.4000000000000,1639.8630000000600,0,3166.9000000000000,0.9820555555555560,3600.0,0.6981111111111290,,10.25,9:25am,F,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,C,continuous; 60+ min,,0.064,N,Y,,29.661821,-82.347211
114,set041-10-25-19-B4.txt,4,B,B-4,41,0,0,0,0,0,0,3600.0,0,,10.25,9:25am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.045,N,,,25.491968,-80.48562
255,set042-10-25-19-A1.txt,1,A,A-1,42,0,0,0,0,0,0,3599.1,0,,10.25,10:40am,M,North Key Largo,DD,C. corindum ,N,,,,,0.029,N,,,25.28636983,-80.29077075
391,set042-10-25-19-A2.txt,2,A,A-2,42,0,0,0.6283,0,0,0,3599.1,0,P,10.25,10:40am,M,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.029,N,,,28.812980,-81.877895
342,set042-10-25-19-A3.txt,3,A,A-3,42,0,0,0,0,0,0,3599.1,0,,10.25,10:40am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.05,N,,,27.298660028,-81.36611608
84,set042-10-25-19-A4.txt,4,A,A-4,42,0.31176632108782200,4.700000000000000,1.8849,0,4.700000000000000,0.0013058820260620700,3599.1,0.3695882352941180,,10.25,10:40am,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,Y,,B,bursts,,0.043,N,,,25.173694,-80.371532
295,set043-10-25-19-B1.txt,1,B,B-1,43,0.2055949432272850,3484.7000000000000,686.7319000000000,299.7000000000000,3141.4,0.9679722222222220,3600.0,0.330684210526316,P,10.25,12:40pm,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; 60+ min,,0.05,N,,,27.298660028,-81.36611608
126,set043-10-25-19-B2.txt,2,B,B-2,43,0.35498788391489800,3474.0000000000000,1198.7964000000000,0,3445.8000000000000,0.9650000000000000,3600.0,0.5235833333333380,,10.25,12:40pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; 60+ min,,0.049,N,,,25.491968,-80.48562
397,set043-10-25-19-B3.txt,3,B,B-3,43,0,0,0,0,0,0,3600.0,0,,10.25,12:40pm,F,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.129,N,Y,,29.661821,-82.347211
120,set043-10-25-19-B4.txt,4,B,B-4,43,0.29422479291145100,1274.2000000000000,208.5955999999990,62.60000000000000,517.0,0.3539444444444440,3600.0,1.0471666666664300,,10.25,12:40pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.043,N,,,25.491968,-80.48562
30,set044-10-25-19-A1.txt,1,A,A-1,44,0,0,0,0,0,0,3600.0,0,,10.25,1:50pm,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.067,N,Y,,24.96448253,-80.56738908
139,set044-10-25-19-A2.txt,2,A,A-2,44,0,0,0.6283,0,0,0,3600.0,0,P,10.25,1:50pm,F,Lake Wales,Polk,K. elegans,N,,,,,0.118,N,Y,,27.903346,-81.589461
237,set044-10-25-19-A3.txt,3,A,A-3,44,0,0,0,0,0,0,3600.0,0,,10.25,1:50pm,F,North Key Largo,Carysfort,C. corindum ,N,,,,,0.04,N,,,25.25647566,-80.31068981
113,set044-10-25-19-A4.txt,4,A,A-4,44,0.3392403408707630,3544.4,1191.8851000000000,0,3544.4,0.9845555555555560,3600.0,0.44878571428572200,,10.25,1:50pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; 60+ min,,0.035,N,,,25.491968,-80.48562
384,set044-10-25-19-B1.txt,1,B,B-1,44,0,0,0.6283,0,0,0,3600.0,0,,10.25,1:50pm,M,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.035,N,,,28.812980,-81.877895
54,set044-10-25-19-B2.txt,2,B,B-2,44,0.18908530955256500,20.3,3.7698000000000000,0,20.3,0.0056388888888888900,3600.0,0.3926875000000000,,10.25,1:50pm,M,Key Largo,JP Grove,C. corindum ,Y,,B,bursts,,0.017,N,,,25.187398,-80.358596
259,set044-10-25-19-B3.txt,3,B,B-3,44,0,0,0,0,0,0,3600.0,0,,10.25,1:50pm,M,North Key Largo,DD,C. corindum ,N,,,,,0.035,N,,,25.28636983,-80.29077075
135,set044-10-25-19-B4.txt,4,B,B-4,44,0,0,0,0,0,0,3600.0,0,,10.25,1:50pm,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.083,N,Y,,25.491968,-80.48562
275,set046-10-28-19-A1.txt,1,A,A-1,46,0,0,0,0,0,0,3600.0,0,,10.28,9:10am,F,North Key Largo,DD,C. corindum ,N,,,,,0.086,N,Y,,25.28636983,-80.29077075
204,set046-10-28-19-A2.txt,2,A,A-2,46,0,0,0,0,0,0,3600.0,0,,10.28,9:10am,M,North Key Largo,Charlemagne,C. corindum ,N,,,,,0.035,N,,,25.1948419,-80.34590136
101,set046-10-28-19-A3.txt,3,A,A-3,46,0.24342522618000300,3596.1000000000000,839.4087999999920,0,3596.1000000000000,0.9989166666666670,3600.0,0.39268750000000100,,10.28,9:10am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; 60+ min,,0.045,N,,,25.491968,-80.48562
258,set046-10-28-19-A4.txt,4,A,A-4,46,0,0,0,0,0,0,3600.0,0,P,10.28,9:10am,M,North Key Largo,DD,C. corindum ,N,,,,,0.048,N,,,25.28636983,-80.29077075
105,set046-10-28-19-B1.txt,1,B,B-1,46,0,0,0,0,0,0,3599.3,0,,10.28,9:10am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.102,N,Y,,25.491968,-80.48562
306,set046-10-28-19-B2.txt,2,B,B-2,46,0,0,0,0,0,0,3599.3,0,,10.28,9:10am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.098,N,Y,,27.298660028,-81.36611608
234,set046-10-28-19-B3.txt,3,B,B-3,46,0,0,0,0,0,0,3599.3,0,,10.28,9:10am,F,North Key Largo,Carysfort,C. corindum ,N,,,,,0.121,N,Y,,25.25647566,-80.31068981
308,set046-10-28-19-B4.txt,4,B,B-4,46,0.22206724200025900,953.0000000000000,47.12250000000010,64.70000000000030,300.0,0.2647737059983890,3599.3,0.5711818181818180,,10.28,9:10am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.044,N,,,27.298660028,-81.36611608
261,set047-10-28-19-A1.txt,1,A,A-1,47,0.4378974953485150,3598.3000000000000,1552.5293000000500,0,3598.3000000000000,0.9995277777777780,3600.0,0.5711818181818650,,10.28,10:20am,M,North Key Largo,DD,C. corindum ,Y,,C,continuous; 60+ min,,0.046,N,,,25.28636983,-80.29077075
154,set047-10-28-19-A2.txt,2,A,A-2,47,0,0,0.6283,0,0,0,3600.0,0,,10.28,10:20am,F,Lake Wales,Polk,K. elegans,N,,,,,0.067,N,Y,,27.903346,-81.589461
15,set047-10-28-19-A3.txt,3,A,A-3,47,0,0,0,0,0,0,3600.0,0,,10.28,10:20am,M,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.043,N,,,24.96448253,-80.56738908
399,set047-10-28-19-A4.txt,4,A,A-4,47,0,0,0,0,0,0,3600.0,0,,10.28,10:20am,F,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.046,N,,,29.661821,-82.347211
315,set047-10-28-19-B1.txt,1,B,B-1,47,0,0,0,0,0,0,3599.6,0,,10.28,10:20am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.078,N,Y,,27.298660028,-81.36611608
337,set047-10-28-19-B2.txt,2,B,B-2,47,0,0,0,0,0,0,3599.6,0,,10.28,10:20am,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.051,N,,,27.298660028,-81.36611608
102,set047-10-28-19-B3.txt,3,B,B-3,47,0,0,0,0,0,0,3599.6,0,,10.28,10:20am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.138,N,Y,,25.491968,-80.48562
288,set047-10-28-19-B4.txt,4,B,B-4,47,0.24610533938194100,3594.7,862.0275999999910,0,3594.7,0.9986387376375150,3599.6,0.3695882352941200,P,10.28,10:20am,M,North Key Largo,DD,C. corindum ,Y,,C,continuous; 60+ min,,0.043,N,,,25.28636983,-80.29077075
128,set048-10-28-19-B1.txt,1,B,B-1,48,0,0,0.6283,0,0,0,3600.0,0,,10.28,11:30am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.042,N,,,25.491968,-80.48562
73,set048-10-28-19-B2.txt,2,B,B-2,48,0,0,0.6283,0,0,0,3600.0,0,,10.28,11:30am,M,North Key Largo,Dagny Trellis,C. corindum ,N ,,,,,0.045,N,,,25.1755048,-80.36782055
119,set048-10-28-19-B3.txt,3,B,B-3,48,0,0,0,0,0,0,3600.0,0,,10.28,11:30am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.039,N,,,25.491968,-80.48562
312,set048-10-28-19-B4.txt,4,B,B-4,48,0.25893044964991500,1190.1000000000000,18.849000000000000,0,1160.5,0.3305833333333330,3600.0,0.3695882352941180,,10.28,11:30am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.05,N,,,27.298660028,-81.36611608
278,set049-10-28-19-A1.txt,1,A,A-1,49,0,0,0,0,0,0,3600.0,0,,10.28,2:20pm,M,North Key Largo,DD,C. corindum ,N,,,,,0.037,N,,,25.28636983,-80.29077075
264,set049-10-28-19-A2.txt,2,A,A-2,49,0,0,0,0,0,0,3600.0,0,,10.28,2:20pm,M,North Key Largo,DD,C. corindum ,N,,,,,0.044,N,,,25.28636983,-80.29077075
124,set049-10-28-19-A3.txt,3,A,A-3,49,0.3272395833333370,517.0000000000000,4.3981000000000000,0,515.2,0.14361111111111100,3600.0,0.34905555555556400,,10.28,2:20pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.049,N,,,25.491968,-80.48562
349,set049-10-28-19-A4.txt,4,A,A-4,49,0.2494496328438770,141.6,35.8131,0,39.1,0.03933333333333330,3600.0,0.6283,,10.28,2:20pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.042,N,,,27.298660028,-81.36611608
313,set049-10-28-19-B1.txt,1,B,B-1,49,0.21908243282284800,2474.5,506.40980000000900,0,2461.0,0.6873611111111110,3600.0,0.6981111111111110,,10.28,2:20pm,F,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous; 60+ min,,0.081,N,Y,,27.298660028,-81.36611608
408,set049-10-28-19-B2.txt,2,B,B-2,49,0,0,0,0,0,0,3600.0,0,,10.28,2:20pm,M,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,0.045,N,,,29.661821,-82.347211
249,set049-10-28-19-B3.txt,3,B,B-3,49,0,0,0,0,0,0,3600.0,0,,10.28,2:20pm,F,North Key Largo,DD -inter,C. corindum ,N,,,,,0.053,N,Y,,25.252842,-80.311826
132,set049-10-28-19-B4.txt,4,B,B-4,49,0,0,0.6283,0,0,0,3600.0,0,,10.28,2:20pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.049,N,,,25.491968,-80.48562
12,set050-10-28-19-A1.txt,1,A,A-1,50,0,0,0.6283,0,0,0,3600.0,0,,10.28,3:35pm,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.101,N,Y,,24.96448253,-80.56738908
303,set050-10-28-19-A2.txt,2,A,A-2,50,0,0,0,0,0,0,3600.0,0,,10.28,3:35pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.081,N,Y,,27.298660028,-81.36611608
205,set050-10-28-19-A3.txt,3,A,A-3,50,0,0,0,0,0,0,3600.0,0,,10.28,3:35pm,M,North Key Largo,Charlemagne,C. corindum ,N,,,,,0.029,N,,,25.1948419,-80.34590136
332,set050-10-28-19-A4.txt,4,A,A-4,50,0.46923097786154000,3562.8,1634.208300000060,0,3509.7000000000000,0.9896666666666670,3600.0,0.6283000000000360,,10.28,3:35pm,M,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous; 60+ min,,0.05,N,,,27.298660028,-81.36611608
339,set051-10-29-19-A1.txt,1,A,A-1,51,0.37583155062248000,2704.8000000000000,997.7403999999840,0,2692.1,0.7513333333333330,3600.0,1.2566,,10.29,9:00am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; 60+ min,,0.052,N,,,27.298660028,-81.36611608
89,set051-10-29-19-A2.txt,2,A,A-2,51,0.3307819475806220,3597.1,1174.2927000000000,0,3597.1,0.9991944444444440,3600.0,0.48330769230769200,P,10.29,9:00am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; 60+ min,,0.052,N,,,25.491968,-80.48562
328,set051-10-29-19-A3.txt,3,A,A-3,51,0.30105137099818400,3284.2,980.7762999999840,0,3284.2,0.9122777777777780,3600.0,0.448785714285717,,10.29,9:00am,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; 60+ min,,0.088,N,Y,,27.298660028,-81.36611608
34,set051-10-29-19-A4.txt,4,A,A-4,51,0.7330166666666670,0,8.167900000000000,0,0,0,3600.0,0.20943333333333300,,10.29,9:00am,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.11,N,Y,,24.96448253,-80.56738908
257,set051-10-29-19-B1.txt,1,B,B-1,51,0.24867259479420200,2075.1,27.645200000000000,0,1044.1,0.5764166666666670,3600.0,0.4487857142856850,P,10.29,9:00am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts to continuous; continuous to bursts,,0.033,N,,,25.28636983,-80.29077075
381,set051-10-29-19-B2.txt,2,B,B-2,51,0,0,0,0,0,0,3600.0,0,,10.29,9:00am,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.121,N,Y,,28.812980,-81.877895
111,set051-10-29-19-B3.txt,3,B,B-3,51,0.35890596883295400,3502.7,1217.6454000000100,0,3502.7,0.9729722222222220,3600.0,0.5235833333333380,,10.29,9:00am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; 60+ min,,0.039,N,,,25.491968,-80.48562
299,set052-10-29-19-A1.txt,1,A,A-1,52,0.2781106190405540,2897.2,544.736100000007,0,1588.9,0.8047777777777780,3600.0,0.6981111111110410,P,10.29,10:15am,M,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous bouts,,0.039,N,,,27.298660028,-81.36611608
311,set052-10-29-19-A2.txt,2,A,A-2,52,0.4001232522842450,1622.5000000000000,33.29990000000000,0,968.9000000000000,0.45069444444444500,3600.0,0.7853749999998210,,10.29,10:15am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.041,N,,,27.298660028,-81.36611608
387,set052-10-29-19-A3.txt,3,A,A-3,52,0.33398188489973200,3135.4000000000000,535.9399000000080,0,1593.2000000000000,0.8709444444444440,3600.0,0.48330769230779400,,10.29,10:15am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,BC,bursts to continuous bouts,,0.053,N,Y,,28.812980,-81.877895
392,set052-10-29-19-A4.txt,4,A,A-4,52,0.27001260572454700,129.9000000000000,23.24710000000000,66.70000000000010,66.70000000000010,0.036083333333333400,3600.0,0.6283,P,10.29,10:15am,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.105,N,Y,,28.812980,-81.877895
308,set053-10-30-19-A1.txt,1,A,A-1,53,0.18094823863987300,2637.4000000000000,20.73390000000000,76.70000000000030,958.7000000000000,0.4884074074074080,5400.0,0.2855909090909330,,10.3,9:30am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.038,,,,27.298660028,-81.36611608
205,set053-10-30-19-A2.txt,2,A,A-2,53,0,0,0,0,0,0,5400.0,0,,10.3,9:30am,M,North Key Largo,Charlemagne,C. corindum ,,,,,paint fell off ,0.03,,,,25.1948419,-80.34590136
323,set053-10-30-19-A3.txt,3,A,A-3,53,0.30079286987091600,1696.0000000000000,1078.1627999999900,61.59999999999990,969.6000000000000,0.3140740740740740,5400.0,0.5235833333334130,,10.3,9:30am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous till 50 minutes; stopped; then continuous +90,,0.036,,,,27.298660028,-81.36611608
223,set053-10-30-19-A4.txt,4,A,A-4,53,0,0,0,0,0,0,5400.0,0,,10.3,9:30am,F,North Key Largo,Carysfort,C. corindum ,N,,,,,0.058,,,,25.25647566,-80.31068981
376,set053-10-30-19-B1.txt,1,B,B-1,53,0.30536079452669600,4107.6,1225.8133000000100,0,2895.5,0.7606666666666670,5400.0,0.44878571428572200,,10.3,9:30am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous starting at 10 min; +90,,0.08,,Y,,28.812980,-81.877895
298,set053-10-30-19-B2.txt,2,B,B-2,53,0,0,0,0,0,0,5400.0,0,P,10.3,9:30am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.13,,Y,,27.298660028,-81.36611608
95,set053-10-30-19-B3.txt,3,B,B-3,53,0.41152245618283700,1527.3,55.918700000000100,89.4,702.0,0.2828333333333330,5400.0,0.6283,,10.3,9:30am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts to continuous to bursts,,0.101,,Y,,25.491968,-80.48562
325,set053-10-30-19-B4.txt,4,B,B-4,53,0,0,0,0,0,0,5400.0,0,,10.3,9:30am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.091,,Y,,27.298660028,-81.36611608
67,set054-10-30-19-B1.txt,1,B,B-1,54,0.2873135585745940,19.199999999999900,5.0264,0,19.199999999999900,0.0035555555555555400,5400.0,0.6283,P,10.3,11:15am,M,North Key Largo,Dagny Trellis,C. corindum ,Y,,B,bursts,,0.041,,,,25.1755048,-80.36782055
84,set054-10-30-19-B2.txt,2,B,B-2,54,0.29322068235810400,209.9999999999990,59.06020000000010,0,42.599999999999500,0.03888888888888870,5400.0,0.4487857142857140,,10.3,11:15am,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,Y,,B,bursts,,0.046,,,,25.173694,-80.371532
416,set054-10-30-19-B3.txt,3,B,B-3,54,0.2619267905705680,2074.2000000000000,7.539600000000000,0,1438.4000000000000,0.384111111111111,5400.0,0.44878571428583100,,10.3,11:15am,F,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,B,bursts,,0.074,,Y,,29.661821,-82.347211
351,set054-10-30-19-B4.txt,4,B,B-4,54,0.3768006408715320,5178.7,1928.881000000100,0,5178.7,0.9590185185185190,5400.0,0.4833076923077090,,10.3,11:15am,M,Lake Placid,Barber shop,K. elegans,Y,,C,bursts to continuous; +90,,0.042,,,,27.298660028,-81.36611608
234,set055-10-30-19-A1.txt,1,A,A-1,55,0,0,0,0,0,0,5398.6,0,,10.3,1:50pm,F,North Key Largo,Carysfort,C. corindum ,N,,,,,0.103,,Y,,25.25647566,-80.31068981
136,set055-10-30-19-A2.txt,2,A,A-2,55,0,0,0,0,0,0,5398.6,0,,10.3,1:50pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.04,,,,25.491968,-80.48562
152,set055-10-30-19-A3.txt,3,A,A-3,55,0.3603868443681970,5393.5,1912.5452000001000,0,5393.5,0.9990553106360910,5398.6,0.523583333333363,,10.3,1:50pm,M,Lake Wales,Polk,K. elegans,Y,,C,continuous; +90,,0.043,,,,27.903346,-81.589461
159,set055-10-30-19-A4.txt,4,A,A-4,55,0,0,0,0,0,0,5398.6,0,,10.3,1:50pm,M,Lake Wales,Polk,K. elegans,N,,,,,0.033,,,,27.903346,-81.589461
118,set055-10-30-19-B1.txt,1,B,B-1,55,0.3056825259461770,9.0,2.5132,0,9.0,0.0016666666666666700,5400.0,0.6981111111106880,,10.3,1:50pm,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.049,,,,25.491968,-80.48562
90,set055-10-30-19-B2.txt,2,B,B-2,55,0,0,0,0,0,0,5400.0,0,P,10.3,1:50pm,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.061,,,,25.491968,-80.48562
336,set055-10-30-19-B3.txt,3,B,B-3,55,0.3866364726195740,5362.3,2040.0901000001100,0,5336.900000000000,0.9930185185185190,5400.0,0.523583333333363,,10.3,1:50pm,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous; +90,,0.049,,Y,,27.298660028,-81.36611608
