filename,channel_num,channel_letter,chamber,ID,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed
set042-10-25-19-A2.txt,2,A,A-2,391,42,0,0,0.628,0,0,0,3599.1,0
set042-10-25-19-A3.txt,3,A,A-3,342,42,0,0,0,0,0,0,3599.1,0
set042-10-25-19-A4.txt,4,A,A-4,84,42,0.312,4.7,1.885,0,4.7,0.001,3599.1,0.37
set043-10-25-19-B1.txt,1,B,B-1,295,43,0.206,3484.7,686.732,299.7,3141.4,0.968,3600.0,0.331
set043-10-25-19-B2.txt,2,B,B-2,126,43,0.355,3474.0,1198.796,0,3445.8,0.965,3600.0,0.524
set043-10-25-19-B3.txt,3,B,B-3,397,43,0,0,0,0,0,0,3600.0,0
set043-10-25-19-B4.txt,4,B,B-4,120,43,0.294,1274.2,208.596,62.6,517.0,0.354,3600.0,1.047
set044-10-25-19-A1.txt,1,A,A-1,30,44,0,0,0,0,0,0,3600.0,0
set044-10-25-19-A2.txt,2,A,A-2,139,44,0,0,0.628,0,0,0,3600.0,0
set044-10-25-19-A3.txt,3,A,A-3,237,44,0,0,0,0,0,0,3600.0,0
set044-10-25-19-A4.txt,4,A,A-4,113,44,0.339,3544.4,1191.885,0,3544.4,0.985,3600.0,0.449
set044-10-25-19-B1.txt,1,B,B-1,384,44,0,0,0.628,0,0,0,3600.0,0
set044-10-25-19-B2.txt,2,B,B-2,54,44,0.189,20.3,3.77,0,20.3,0.006,3600.0,0.393
set044-10-25-19-B3.txt,3,B,B-3,259,44,0,0,0,0,0,0,3600.0,0
set044-10-25-19-B4.txt,4,B,B-4,135,44,0,0,0,0,0,0,3600.0,0
set046-10-28-19-A1.txt,1,A,A-1,275,46,0,0,0,0,0,0,3600.0,0
set046-10-28-19-A2.txt,2,A,A-2,204,46,0,0,0,0,0,0,3600.0,0
set046-10-28-19-A3.txt,3,A,A-3,101,46,0.243,3596.1,839.409,0,3596.1,0.999,3600.0,0.393
set046-10-28-19-A4.txt,4,A,A-4,258,46,0,0,0,0,0,0,3600.0,0
set046-10-28-19-B1.txt,1,B,B-1,105,46,0,0,0,0,0,0,3599.3,0
set046-10-28-19-B2.txt,2,B,B-2,306,46,0,0,0,0,0,0,3599.3,0
set046-10-28-19-B3.txt,3,B,B-3,234,46,0,0,0,0,0,0,3599.3,0
set046-10-28-19-B4.txt,4,B,B-4,308,46,0.222,953.0,47.123,64.7,300.0,0.265,3599.3,0.571
set047-10-28-19-A1.txt,1,A,A-1,261,47,0.438,3598.3,1552.529,0,3598.3,1.0,3600.0,0.571
set047-10-28-19-A2.txt,2,A,A-2,154,47,0,0,0.628,0,0,0,3600.0,0
set047-10-28-19-A3.txt,3,A,A-3,15,47,0,0,0,0,0,0,3600.0,0
set047-10-28-19-A4.txt,4,A,A-4,399,47,0,0,0,0,0,0,3600.0,0
set047-10-28-19-B1.txt,1,B,B-1,315,47,0,0,0,0,0,0,3599.6,0
set047-10-28-19-B2.txt,2,B,B-2,337,47,0,0,0,0,0,0,3599.6,0
set047-10-28-19-B3.txt,3,B,B-3,102,47,0,0,0,0,0,0,3599.6,0
set047-10-28-19-B4.txt,4,B,B-4,288,47,0.246,3594.7,862.028,0,3594.7,0.999,3599.6,0.37
set048-10-28-19-B1.txt,1,B,B-1,128,48,0,0,0.628,0,0,0,3600.0,0
set048-10-28-19-B2.txt,2,B,B-2,73,48,0,0,0.628,0,0,0,3600.0,0
set048-10-28-19-B3.txt,3,B,B-3,119,48,0,0,0,0,0,0,3600.0,0
set048-10-28-19-B4.txt,4,B,B-4,312,48,0.259,1190.1,18.849,0,1160.5,0.331,3600.0,0.37
set049-10-28-19-A1.txt,1,A,A-1,278,49,0,0,0,0,0,0,3600.0,0
set049-10-28-19-A2.txt,2,A,A-2,264,49,0,0,0,0,0,0,3600.0,0
set049-10-28-19-A3.txt,3,A,A-3,124,49,0.327,517.0,4.398,0,515.2,0.144,3600.0,0.349
set049-10-28-19-A4.txt,4,A,A-4,349,49,0.249,141.6,35.813,0,39.1,0.039,3600.0,0.628
set049-10-28-19-B1.txt,1,B,B-1,313,49,0.219,2474.5,506.41,0,2461.0,0.687,3600.0,0.698
set049-10-28-19-B2.txt,2,B,B-2,408,49,0,0,0,0,0,0,3600.0,0
set049-10-28-19-B3.txt,3,B,B-3,249,49,0,0,0,0,0,0,3600.0,0
set049-10-28-19-B4.txt,4,B,B-4,132,49,0,0,0.628,0,0,0,3600.0,0
set050-10-28-19-A1.txt,1,A,A-1,12,50,0,0,0.628,0,0,0,3600.0,0
set050-10-28-19-A2.txt,2,A,A-2,303,50,0,0,0,0,0,0,3600.0,0
set050-10-28-19-A3.txt,3,A,A-3,205,50,0,0,0,0,0,0,3600.0,0
set050-10-28-19-A4.txt,4,A,A-4,332,50,0.469,3562.8,1634.208,0,3509.7,0.99,3600.0,0.628
set051-10-29-19-A1.txt,1,A,A-1,339,51,0.376,2704.8,997.74,0,2692.1,0.751,3600.0,1.257
set051-10-29-19-A2.txt,2,A,A-2,89,51,0.331,3597.1,1174.293,0,3597.1,0.999,3600.0,0.483
set051-10-29-19-A3.txt,3,A,A-3,328,51,0.301,3284.2,980.776,0,3284.2,0.912,3600.0,0.449
set051-10-29-19-A4.txt,4,A,A-4,34,51,0.733,0,8.168,0,0,0,3600.0,0.209
set051-10-29-19-B1.txt,1,B,B-1,257,51,0.249,2075.1,27.645,0,1044.1,0.576,3600.0,0.449
set051-10-29-19-B2.txt,2,B,B-2,381,51,0,0,0,0,0,0,3600.0,0
set051-10-29-19-B3.txt,3,B,B-3,111,51,0.359,3502.7,1217.645,0,3502.7,0.973,3600.0,0.524
set052-10-29-19-A1.txt,1,A,A-1,299,52,0.278,2897.2,544.736,0,1588.9,0.805,3600.0,0.698
set052-10-29-19-A2.txt,2,A,A-2,311,52,0.4,1622.5,33.3,0,968.9,0.451,3600.0,0.785
set052-10-29-19-A3.txt,3,A,A-3,387,52,0.334,3135.4,535.94,0,1593.2,0.871,3600.0,0.483
set052-10-29-19-A4.txt,4,A,A-4,392,52,0.27,129.9,23.247,66.7,66.7,0.036,3600.0,0.628
set053-10-30-19-A1.txt,1,A,A-1,308,53,0.181,2637.4,20.734,76.7,958.7,0.488,5400.0,0.286
set053-10-30-19-A2.txt,2,A,A-2,205,53,0,0,0,0,0,0,5400.0,0
set053-10-30-19-A3.txt,3,A,A-3,323,53,0.301,1696.0,1078.163,61.6,969.6,0.314,5400.0,0.524
set053-10-30-19-A4.txt,4,A,A-4,223,53,0,0,0,0,0,0,5400.0,0
set053-10-30-19-B1.txt,1,B,B-1,376,53,0.305,4107.6,1225.813,0,2895.5,0.761,5400.0,0.449
set053-10-30-19-B2.txt,2,B,B-2,298,53,0,0,0,0,0,0,5400.0,0
set053-10-30-19-B3.txt,3,B,B-3,95,53,0.412,1527.3,55.919,89.4,702.0,0.283,5400.0,0.628
set053-10-30-19-B4.txt,4,B,B-4,325,53,0,0,0,0,0,0,5400.0,0
set054-10-30-19-B1.txt,1,B,B-1,67,54,0.287,19.2,5.026,0,19.2,0.004,5400.0,0.628
set054-10-30-19-B2.txt,2,B,B-2,84,54,0.293,210.0,59.06,0,42.6,0.039,5400.0,0.449
set054-10-30-19-B3.txt,3,B,B-3,416,54,0.262,2074.2,7.54,0,1438.4,0.384,5400.0,0.449
set054-10-30-19-B4.txt,4,B,B-4,351,54,0.377,5178.7,1928.881,0,5178.7,0.959,5400.0,0.483
set055-10-30-19-A1.txt,1,A,A-1,234,55,0,0,0,0,0,0,5398.6,0
set055-10-30-19-A2.txt,2,A,A-2,136,55,0,0,0,0,0,0,5398.6,0
set055-10-30-19-A3.txt,3,A,A-3,152,55,0.36,5393.5,1912.545,0,5393.5,0.999,5398.6,0.524
set055-10-30-19-A4.txt,4,A,A-4,159,55,0,0,0,0,0,0,5398.6,0
set055-10-30-19-B1.txt,1,B,B-1,118,55,0.306,9.0,2.513,0,9.0,0.002,5400.0,0.698
set055-10-30-19-B2.txt,2,B,B-2,90,55,0,0,0,0,0,0,5400.0,0
set055-10-30-19-B3.txt,3,B,B-3,336,55,0.387,5362.3,2040.09,0,5336.9,0.993,5400.0,0.524
set055-10-30-19-B4.txt,4,B,B-4,333,55,0,0,0.628,0,0,0,5400.0,0
set056-10-30-19-A1.txt,1,A,A-1,312,56,0.476,855.1,11.309,0,840.4,0.158,5400.0,0.898
set056-10-30-19-A2.txt,2,A,A-2,332,56,0.485,5397.4,2592.994,0,5397.4,1.0,5400.0,0.628
set056-10-30-19-A3.txt,3,A,A-3,318,56,0,0,0.628,0,0,0,5400.0,0
set056-10-30-19-A4.txt,4,A,A-4,123,56,0.279,4668.9,8.796,0,4615.3,0.865,5400.0,0.37
set056-10-30-19-B1.txt,1,B,B-1,92,56,0,0,0,0,0,0,5330.2,0
set056-10-30-19-B2.txt,2,B,B-2,103,56,0.376,2349.8,835.639,70.2,1980.2,0.441,5330.2,0.524
set056-10-30-19-B3.txt,3,B,B-3,31,56,0,0,0,0,0,0,5330.2,0
set056-10-30-19-B4.txt,4,B,B-4,300,56,0,0,0.628,0,0,0,5330.2,0
set057-10-31-19-B1.txt,1,B,B-1,258,57,0,0,1.257,0,0,0,5400.0,0
set057-10-31-19-B2.txt,2,B,B-2,102,57,0,0,0,0,0,0,5400.0,0
set057-10-31-19-B3.txt,3,B,B-3,197,57,0.264,61.1,17.592,0,26.7,0.011,5400.0,1.257
set057-10-31-19-B4.txt,4,B,B-4,105,57,0,0,0,0,0,0,5400.0,0
set058-10-31-19-A1.txt,1,A,A-1,238,58,0,0,0,0,0,0,5400.0,0
set058-10-31-19-A2.txt,2,A,A-2,387,58,0.374,4371.3,1614.731,0,4371.3,0.809,5400.0,0.449
set058-10-31-19-A3.txt,3,A,A-3,296,58,0.238,237.6,56.547,0,52.5,0.044,5400.0,0.314
set058-10-31-19-A4.txt,4,A,A-4,276,58,0.408,5351.8,2155.697,61.5,5290.3,0.991,5400.0,0.483
set058-10-31-19-B1.txt,1,B,B-1,295,58,0.412,4968.5,2018.728,0,4582.6,0.92,5400.0,0.698
set058-10-31-19-B2.txt,2,B,B-2,302,58,0.363,1986.5,699.926,105.6,1251.9,0.368,5400.0,0.524
set058-10-31-19-B3.txt,3,B,B-3,107,58,0,0,1.257,0,0,0,5400.0,0
set058-10-31-19-B4.txt,4,B,B-4,252,58,0,0,1.257,0,0,0,5400.0,0
set059-10-31-19-A1.txt,1,A,A-1,299,59,0.256,2597.2,202.941,0,813.0,0.481,5400.0,0.37
set059-10-31-19-A2.txt,2,A,A-2,135,59,0.524,0,3.77,0,0,0,5400.0,0
set059-10-31-19-A3.txt,3,A,A-3,331,59,0.316,58.3,3.141,0,53.8,0.011,5400.0,0.571
set059-10-31-19-A4.txt,4,A,A-4,262,59,0.25,1809.5,141.996,67.2,482.9,0.335,5400.0,1.257
set059-10-31-19-B1.txt,1,B,B-1,280,59,0.161,0,6.283,0,0,0,5400.0,0.112
set059-10-31-19-B2.txt,2,B,B-2,381,59,0.2,0,1.885,0,0,0,5400.0,0.15
set059-10-31-19-B3.txt,3,B,B-3,129,59,0.325,2861.6,87.962,0,442.5,0.53,5400.0,0.483
set059-10-31-19-B4.txt,4,B,B-4,65,59,0.365,442.1,6.283,0,414.1,0.082,5400.0,0.449
set060-10-31-19-A1.txt,1,A,A-1,50,60,0.243,2208.6,3.77,0,2203.3,0.409,5400.0,0.251
set060-10-31-19-A2.txt,2,A,A-2,73,60,0,0,0.628,0,0,0,5400.0,0
set060-10-31-19-A3.txt,3,A,A-3,114,60,0,0,0,0,0,0,5400.0,0
set060-10-31-19-A4.txt,4,A,A-4,339,60,0.498,5268.5,2604.303,0,4800.9,0.976,5400.0,0.628
set060-10-31-19-B1.txt,1,B,B-1,409,60,0,0,1.257,0,0,0,5400.0,0
set060-10-31-19-B2.txt,2,B,B-2,310,60,0,0,0,0,0,0,5400.0,0
set060-10-31-19-B3.txt,3,B,B-3,263,60,0,0,0,0,0,0,5400.0,0
set060-10-31-19-B4.txt,4,B,B-4,183,60,0.306,187.3,53.406,0,50.4,0.035,5400.0,0.483
set061-10-31-19-A1.txt,1,A,A-1,113,61,0.215,4143.0,854.488,139.0,3628.0,0.767,5400.0,0.898
set061-10-31-19-A2.txt,2,A,A-2,349,61,0.461,3171.0,40.211,0,788.1,0.587,5400.0,0.785
set061-10-31-19-A3.txt,3,A,A-3,275,61,0.126,0,2.513,0,0,0,5400.0,0
set061-10-31-19-A4.txt,4,A,A-4,187,61,0.45,65.3,40.211,0,25.8,0.012,5400.0,0.898
set062-11-01-19-B1.txt,1,B,B-1,120,62,0.274,4230.9,1120.887,191.9,3941.0,0.783,5400.0,0.524
set062-11-01-19-B2.txt,2,B,B-2,375,62,0,0,0,0,0,0,5400.0,0
set062-11-01-19-B3.txt,3,B,B-3,78,62,0,0,0,0,0,0,5400.0,0
set062-11-01-19-B4.txt,4,B,B-4,404,62,0.284,5288.2,1298.068,0,4630.9,0.979,5400.0,0.571
set063-11-01-19-A1.txt,1,A,A-1,205,63,0,0,0,0,0,0,5400.0,0
set063-11-01-19-A2.txt,2,A,A-2,335,63,0,0,0,0,0,0,5400.0,0
set063-11-01-19-A3.txt,3,A,A-3,314,63,0,0,0,0,0,0,5400.0,0
set063-11-01-19-A4.txt,4,A,A-4,96,63,0.42,5394.4,2244.916,0,5394.4,0.999,5400.0,0.571
set063-11-01-19-B1.txt,1,B,B-1,132,63,0.323,5397.9,1713.374,0,5397.9,1.0,5400.0,0.628
set063-11-01-19-B2.txt,2,B,B-2,271,63,0,0,0,0,0,0,5400.0,0
set063-11-01-19-B3.txt,3,B,B-3,198,63,0,0,0,0,0,0,5400.0,0
set063-11-01-19-B4.txt,4,B,B-4,372,63,0,0,0,0,0,0,5400.0,0
set064-11-01-19-B1.txt,1,B,B-1,254,64,0.17,0,2.513,0,0,0,5400.0,0
set064-11-01-19-B2.txt,2,B,B-2,35,64,0.249,1371.7,3.77,0,1368.3,0.254,5400.0,0.524
set064-11-01-19-B3.txt,3,B,B-3,397,64,0,0,0,0,0,0,5400.0,0
set064-11-01-19-B4.txt,4,B,B-4,311,64,0.24,2022.9,13.194,0,1335.4,0.375,5400.0,0.419
set065-11-01-19-A1.txt,1,A,A-1,154,65,0,0,0,0,0,0,5400.0,0
set065-11-01-19-A2.txt,2,A,A-2,139,65,0,0,0.628,0,0,0,5400.0,0
set065-11-01-19-A3.txt,3,A,A-3,226,65,0.327,4630.5,1494.097,0,4539.5,0.858,5400.0,0.524
set065-11-01-19-A4.txt,4,A,A-4,288,65,0.315,4387.4,1368.437,103.8,3198.8,0.812,5400.0,0.571
set065-11-01-19-B1.txt,1,B,B-1,346,65,0,0,0,0,0,0,5400.0,0
set065-11-01-19-B2.txt,2,B,B-2,306,65,0,0,0,0,0,0,5400.0,0
set065-11-01-19-B3.txt,3,B,B-3,330,65,0.514,5397.6,2742.529,0,5397.6,1.0,5400.0,0.898
set065-11-01-19-B4.txt,4,B,B-4,329,65,0.372,2906.8,276.452,71.1,612.1,0.538,5400.0,0.571
set066-11-01-19-A1.txt,1,A,A-1,131,66,0,0,0,0,0,0,5400.0,0
set066-11-01-19-A2.txt,2,A,A-2,119,66,0,0,0.628,0,0,0,5400.0,0
set066-11-01-19-A3.txt,3,A,A-3,126,66,0.429,5397.2,2248.686,0,5397.2,0.999,5400.0,0.628
set066-11-01-19-A4.txt,4,A,A-4,410,66,0.14,0,11.938,0,0,0,5400.0,0
set066-11-01-19-B1.txt,1,B,B-1,313,66,0.205,5068.5,993.342,0,2549.0,0.939,5400.0,0.571
set066-11-01-19-B2.txt,2,B,B-2,342,66,0,0,1.257,0,0,0,5400.0,0
set066-11-01-19-B3.txt,3,B,B-3,146,66,0,0,0,0,0,0,5400.0,0
set067-11-04-19-A1.txt,1,A,A-1,125,67,0.257,4291.2,1022.244,186.6,3772.2,0.816,5256.7,0.483
set067-11-04-19-A2.txt,2,A,A-2,257,67,0.251,3342.4,740.766,0,2242.7,0.636,5256.7,0.524
set067-11-04-19-A3.txt,3,A,A-3,30,67,0.613,0,3.141,0,0,0,5256.7,1.047
set067-11-04-19-A4.txt,4,A,A-4,109,67,0.399,5145.1,1742.276,0,4371.2,0.979,5256.7,0.571
set067-11-04-19-B1.txt,1,B,B-1,390,67,0.74,124.0,32.672,0,49.2,0.023,5400.0,1.257
set067-11-04-19-B2.txt,2,B,B-2,69,67,0,0,0,0,0,0,5400.0,0
set067-11-04-19-B3.txt,3,B,B-3,380,67,0.447,5013.2,2226.695,0,4700.6,0.928,5400.0,0.628
set067-11-04-19-B4.txt,4,B,B-4,320,67,0,0,0,0,0,0,5400.0,0
set068-11-04-19-A1.txt,1,A,A-1,408,68,0,0,0,0,0,0,5400.0,0
set068-11-04-19-A2.txt,2,A,A-2,98,68,0,0,0,0,0,0,5400.0,0
set068-11-04-19-A3.txt,3,A,A-3,343,68,0,0,0,0,0,0,5400.0,0
set068-11-04-19-A4.txt,4,A,A-4,116,68,0.325,1808.2,33.928,0,1166.4,0.335,5400.0,0.37
set068-11-04-19-B1.txt,1,B,B-1,235,68,0.364,3084.9,115.607,62.3,719.9,0.571,5400.0,0.698
set068-11-04-19-B2.txt,2,B,B-2,101,68,0.424,4987.5,2075.275,84.3,4532.8,0.924,5400.0,0.698
set068-11-04-19-B3.txt,3,B,B-3,315,68,0,0,0.628,0,0,0,5400.0,0
set068-11-04-19-B4.txt,4,B,B-4,111,68,0.364,338.9,111.209,87.7,87.7,0.063,5400.0,0.628
set069-11-04-19-A1.txt,1,A,A-1,149,69,0,0,0,0,0,0,5400.0,0
set069-11-04-19-A2.txt,2,A,A-2,89,69,0.269,4597.6,1105.808,282.5,2725.9,0.851,5400.0,0.571
set069-11-04-19-A3.txt,3,A,A-3,261,69,0.414,3868.3,1290.528,87.1,3047.7,0.716,5400.0,0.628
set069-11-04-19-A4.txt,4,A,A-4,68,69,0.205,2716.5,12.566,0,2680.6,0.503,5400.0,0.628
set069-11-04-19-B1.txt,1,B,B-1,204,69,0,0,0,0,0,0,5400.0,0
set069-11-04-19-B2.txt,2,B,B-2,249,69,0,0,0.628,0,0,0,5400.0,0
set069-11-04-19-B3.txt,3,B,B-3,128,69,0,0,0,0,0,0,5400.0,0
set069-11-04-19-B4.txt,4,B,B-4,328,69,0.295,4139.0,1168.01,76.0,3687.7,0.766,5400.0,0.524
set070-11-04-19-A1.txt,1,A,A-1,319,70,0.425,5396.8,2265.022,0,5396.8,0.999,5400.0,0.628
set070-11-04-19-A2.txt,2,A,A-2,15,70,0,0,1.257,0,0,0,5400.0,0
set070-11-04-19-A3.txt,3,A,A-3,99,70,0.312,5343.6,1622.271,0,5343.6,0.99,5400.0,0.571
set070-11-04-19-A4.txt,4,A,A-4,283,70,0.349,0,3.141,0,0,0,5400.0,0
set070-11-04-19-B1.txt,1,B,B-1,124,70,0.322,3251.2,5.026,0,1877.3,0.602,5400.0,0.37
set070-11-04-19-B2.txt,2,B,B-2,278,70,0,0,0.628,0,0,0,5400.0,0
set070-11-04-19-B3.txt,3,B,B-3,34,70,0,0,0,0,0,0,5400.0,0
set070-11-04-19-B4.txt,4,B,B-4,354,70,0,0,0,0,0,0,5400.0,0
set071-11-04-19-A1.txt,1,A,A-1,353,71,0.61,1215.6,14.451,0,1195.2,0.225,5400.0,1.047
set071-11-04-19-A2.txt,2,A,A-2,259,71,0.302,640.0,7.54,0,630.3,0.119,5400.0,0.628
set071-11-04-19-A3.txt,3,A,A-3,91,71,0.326,5397.0,1736.621,0,5397.0,0.999,5400.0,0.524
set071-11-04-19-A4.txt,4,A,A-4,155,71,0.433,6.5,5.026,0,6.5,0.001,5400.0,0.571
set072-11-05-19-A1_136.txt,1,A,A-1,136,72,0.272,22.9,3.141,0,22.9,0.005,4511.6,0.331
set072-11-05-19-A1_404.txt,1,A,A-1,404,72,0.439,33165.5,14320.214,0,33165.5,0.771,43039.9,0.628
set072-11-05-19-A1_84.txt,1,A,A-1,84,72,0.263,78.0,19.477,60.3,60.3,0.036,2153.5,0.393
set072-11-05-19-A2_302.txt,2,A,A-2,302,72,0.298,8824.4,2462.308,0,7827.3,0.627,14073.0,0.524
set072-11-05-19-A2_311.txt,2,A,A-2,311,72,0.422,4.4,4.398,0,4.4,0.0,43039.9,0.419
set072-11-05-19-A2_328.txt,2,A,A-2,328,72,0.336,77.9,28.273,0,45.9,0.005,16034.0,0.524
set072-11-05-19-A3_152.txt,3,A,A-3,152,72,0.416,67.1,29.53,0,31.6,0.015,4576.8,0.571
set072-11-05-19-A3_197.txt,3,A,A-3,197,72,0.284,1027.0,3.141,0,1021.0,0.148,6950.9,0.37
set072-11-05-19-A3_295.txt,3,A,A-3,295,72,0.317,12436.4,3870.328,0,12436.4,0.289,43039.9,0.571
set072-11-05-19-A3_96.txt,3,A,A-3,96,72,0.336,47.5,17.592,0,21.3,0.021,2225.2,0.449
set072-11-05-19-A4_132.txt,4,A,A-4,132,72,0.344,30148.0,10201.079,0,30098.2,0.7,43039.9,0.483
set072-11-05-19-A4_288.txt,4,A,A-4,288,72,0.361,66.4,37.07,0,38.2,0.014,4665.6,0.483
set072-11-05-19-A4_67.txt,4,A,A-4,67,72,0.322,1786.5,23.247,162.9,878.4,0.783,2281.1,0.449
set072-11-05-19-B1_339.txt,1,B,B-1,339,72,0.208,25036.8,4996.87,122.1,9743.8,0.58,43152.6,0.628
set072-11-05-19-B2_123.txt,2,B,B-2,123,72,0.262,0,1.885,0,0,0,4715.8,0
set072-11-05-19-B2_312.txt,2,B,B-2,312,72,0.287,516.1,12.566,0,488.6,0.215,2401.6,0.449
set072-11-05-19-B2_319.txt,2,B,B-2,319,72,0.364,27757.2,10027.04,0,27757.2,0.643,43152.6,0.524
set072-11-05-19-B2_387.txt,2,B,B-2,387,72,0.265,716.8,6.283,0,708.1,0.102,7042.4,0.299
set072-11-05-19-B3_318.txt,3,B,B-3,318,72,0.332,23.3,9.425,0,21.6,0.001,43152.6,0.449
set072-11-05-19-B3_349.txt,3,B,B-3,349,72,0.151,9199.2,1332.624,62.4,5350.3,0.569,16176.9,0.449
set072-11-05-19-B3_95.txt,3,B,B-3,95,72,0.338,3805.0,1244.662,0,3805.0,0.789,4820.8,0.571
set072-11-05-19-B4_261.txt,4,B,B-4,261,72,0.329,17495.7,5618.259,0,17495.7,0.405,43152.6,0.524
set072-11-05-19-B4_299.txt,4,B,B-4,299,72,0.285,38.3,11.309,0,18.9,0.008,4913.1,0.393
set072-11-05-19-B4_308.txt,4,B,B-4,308,72,0.279,119.6,32.043,68.0,68.0,0.049,2461.2,0.449
set072-11-05-19-B4_416.txt,4,B,B-4,416,72,0.232,7.2,3.141,0,7.2,0.001,7177.9,0.251
set073-11-06-19-A1_125.txt,1,A,A-1,125,73,0.317,2644.4,806.737,0,2534.3,0.49,5400.6,0.483
set073-11-06-19-A1_99.txt,1,A,A-1,99,73,0.361,25398.4,8994.115,175.2,20189.0,0.504,50411.2,0.898
set073-11-06-19-A2_113.txt,2,A,A-2,113,73,0.286,16985.6,4706.595,0,16951.1,0.337,50411.2,0.449
set073-11-06-19-A2_183.txt,2,A,A-2,183,73,0.336,1316.0,414.05,135.7,702.9,0.106,12377.0,0.628
set073-11-06-19-A2_329.txt,2,A,A-2,329,73,0.387,606.0,228.073,0,552.8,0.248,2441.1,0.524
set073-11-06-19-A2_91.txt,2,A,A-2,91,73,0.252,5638.1,1375.977,0,5638.1,0.564,10000.6,0.449
set073-11-06-19-A3_109.txt,3,A,A-3,109,73,0.392,1875.2,36.441,0,727.7,0.241,7796.9,0.571
set073-11-06-19-A3_257.txt,3,A,A-3,257,73,0.312,743.2,24.504,0,668.4,0.137,5417.4,0.483
set073-11-06-19-A3_296.txt,3,A,A-3,296,73,0.217,967.9,18.221,0,891.3,0.394,2456.3,0.349
set073-11-06-19-A3_336.txt,3,A,A-3,336,73,0,0,0,0,0,0,10059.4,0
set073-11-06-19-A3_50.txt,3,A,A-3,50,73,0,0,0,0,0,0,12461.5,0
set073-11-06-19-A3_89.txt,3,A,A-3,89,73,0.322,34548.9,10652.198,145.8,31128.2,0.685,50411.2,0.524
set073-11-06-19-A4_111.txt,4,A,A-4,111,73,0.195,1578.4,36.441,278.7,715.9,0.638,2474.6,0.449
set073-11-06-19-A4_116.txt,4,A,A-4,116,73,0.381,7.2,3.141,0,7.2,0.001,10125.5,0.483
set073-11-06-19-A4_123.txt,4,A,A-4,123,73,0.31,834.7,3.77,0,832.8,0.017,50411.2,0.314
set073-11-06-19-A4_129.txt,4,A,A-4,129,73,0.361,41.1,18.849,0,33.2,0.002,26172.6,0.483
set073-11-06-19-A4_155.txt,4,A,A-4,155,73,0,0,0,0,0,0,12516.1,0
set073-11-06-19-A4_226.txt,4,A,A-4,226,73,0.173,718.6,24.504,0,639.5,0.132,5428.6,0.331
set073-11-06-19-A4_300.txt,4,A,A-4,300,73,0,0,1.257,0,0,0,16804.9,0
set073-11-06-19-A4_308.txt,4,A,A-4,308,73,0.273,58.5,17.592,0,22.4,0.002,23934.2,0.571
set073-11-06-19-A4_328.txt,4,A,A-4,328,73,0.363,50.0,20.734,0,24.9,0.002,28261.7,0.571
set073-11-06-19-A4_380.txt,4,A,A-4,380,73,0.16,23.4,4.398,0,23.4,0.002,14633.5,0.123
set073-11-06-19-A4_68.txt,4,A,A-4,68,73,0,0,0.628,0,0,0,7880.1,0
set073-11-06-19-A4_84.txt,4,A,A-4,84,73,0.178,91.0,19.477,0,29.1,0.004,21714.8,0.286
set073-11-06-19-A4_92.txt,4,A,A-4,92,73,0.11,0,4.398,0,0,0,18959.6,0
set073-11-06-19-B1_101.txt,1,B,B-1,101,73,0.199,1556.6,28.902,0,1393.1,0.291,5354.1,0.393
set073-11-06-19-B1_120.txt,1,B,B-1,120,73,0.32,13990.1,4437.683,0,13990.1,0.537,26031.1,0.449
set073-11-06-19-B1_126.txt,1,B,B-1,126,73,0.41,521.2,212.365,0,474.1,0.052,9998.4,0.698
set073-11-06-19-B1_276.txt,1,B,B-1,276,73,0.224,633.2,9.425,0,621.9,0.26,2438.1,0.314
set073-11-06-19-B1_311.txt,1,B,B-1,311,73,0,0,0.628,0,0,0,27963.3,0
set073-11-06-19-B1_376.txt,1,B,B-1,376,73,0.255,1912.3,429.757,159.1,1386.1,0.244,7833.8,0.785
set073-11-06-19-B2_103.txt,2,B,B-2,103,73,0.248,25.3,10.053,0,14.3,0.003,7917.6,0.37
set073-11-06-19-B2_12.txt,2,B,B-2,12,73,0,0,0,0,0,0,16665.5,0
set073-11-06-19-B2_124.txt,2,B,B-2,124,73,0.306,665.4,4.398,0,661.6,0.066,10064.1,0.419
set073-11-06-19-B2_129.txt,2,B,B-2,129,73,0.242,614.3,18.221,191.2,389.3,0.249,2467.5,0.331
set073-11-06-19-B2_136.txt,2,B,B-2,136,73,0.187,6.6,1.885,0,6.6,0.0,23830.5,0.185
set073-11-06-19-B2_259.txt,2,B,B-2,259,73,0,0,0,0,0,0,19338.9,0
set073-11-06-19-B2_262.txt,2,B,B-2,262,73,0,0,0.628,0,0,0,12396.5,0
set073-11-06-19-B2_299.txt,2,B,B-2,299,73,0.348,12.8,6.911,0,6.9,0.0,26086.1,0.449
set073-11-06-19-B2_318.txt,2,B,B-2,318,73,0.292,1327.6,5.655,0,677.9,0.047,27963.3,0.483
set073-11-06-19-B2_323.txt,2,B,B-2,323,73,0.261,2108.6,530.285,0,2068.1,0.393,5366.9,0.419
set073-11-06-19-B2_90.txt,2,B,B-2,90,73,0,0,0,0,0,0,14475.3,0
set073-11-06-19-B2_96.txt,2,B,B-2,96,73,0.391,708.7,11.309,0,662.6,0.033,21601.1,1.257
