average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0.06684042553191505,0,8.7962,0,0,0,3599.6,0,1
0,0,0,0,0,0,3599.6,0,2
0,0,0,0,0,0,3599.6,0,3
0.2461041898082353,3594.7,862.0275999999906,0,3594.7,0.9986387376375152,3599.6,0.3695882352941201,4
