ID,filename,channel_num,channel_letter,chamber,test_date,days_from_start,time_start,sex,population,host_plant,flew,died?,flight_type,flight_details,NOTES,mass,short-wing?,eggs,time_end,latitude,longitude,trial_type,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed
136,set022-10-21-19-A1.txt,1,A,A-1,10.21,6,10:00,M,Homestead,K. elegans,Y,,B,bursts,paint came off at 40%,,,,,25.491968,-80.48562,T30,22,0.178080824,1275.9,3.7698,0,1268,0.708833333,1800,0.25132
214,set022-10-21-19-A2.txt,2,A,A-2,10.21,6,10:00,M,North Key Largo,C. corindum ,N,,,,,,,,,25.1948419,-80.34590136,T30,22,0,0,1.2566,0,0,0,1800,0
152,set022-10-21-19-A3.txt,3,A,A-3,10.21,6,10:00,M,Lake Wales,K. elegans,Y,,B,bursts,,,,,,27.903346,-81.589461,T30,22,0.258328946,805.7,5.6547,0,801.6,0.447611111,1800,0.330684211
330,set022-10-21-19-A4.txt,4,A,A-4,10.21,6,10:00,M,Lake Placid,K. elegans,Y,,C,continuous,,,,,,27.29866003,-81.36611608,T30,22,0,0,0,0,0,0,1800,0
134,set022-10-21-19-B1.txt,1,B,B-1,10.21,6,10:00,M,Homestead,K. elegans,Y,,B,bursts,,,,,,25.491968,-80.48562,T30,22,0.163737971,17.4,4.3981,0,9.2,0.009666667,1800,0.209433333
272,set022-10-21-19-B2.txt,2,B,B-2,10.21,6,10:00,F,North Key Largo,C. corindum ,N,Y,,,died immediately after trial;should probably be excluded,,,,,25.28636983,-80.29077075,T30,22,0,0,0,0,0,0,1800,0
204,set022-10-21-19-B3.txt,3,B,B-3,10.21,6,10:00,M,North Key Largo,C. corindum ,N,,,,,,,,,25.1948419,-80.34590136,T30,22,0,0,0,0,0,0,1800,0
391,set022-10-21-19-B4.txt,4,B,B-4,10.21,6,10:00,M,Leesburg,K. elegans,N,,,,,,,,,28.81298,-81.877895,T30,22,0.147633507,423.1,5.6547,0,412.5,0.235055556,1800,0.184794118
48,set023-10-21-19-A1.txt,1,A,A-1,10.21,6,10:40,F,Key Largo,C. corindum ,N,,,,,,,Y,,25.187398,-80.358596,T30,23,0.195641882,26.7,6.9113,0,21.3,0.014833333,1800,0.273173913
205,set023-10-21-19-A2.txt,2,A,A-2,10.21,6,10:40,M,North Key Largo,C. corindum ,N,,,,,,,,,25.1948419,-80.34590136,T30,23,0.11750978,0,2.5132,0,0,0,1800,0.133680851
348,set023-10-21-19-A3.txt,3,A,A-3,10.21,6,10:40,M,Lake Placid,K. elegans,Y,,C,,,,,,,27.29866003,-81.36611608,T30,23,0.237844341,1707,379.4932,87.6,1479.8,0.948333333,1800,0.369588235
234,set023-10-21-19-A4.txt,4,A,A-4,10.21,6,10:40,F,North Key Largo,C. corindum ,N,,,,,,,Y,,25.25647566,-80.31068981,T30,23,0,0,0,0,0,0,1800,0
320,set023-10-21-19-B1.txt,1,B,B-1,10.21,6,10:40,F,Lake Placid,K. elegans,N,,,,,,,Y,,27.29866003,-81.36611608,T30,23,0,0,0,0,0,0,1800,0
263,set023-10-21-19-B2.txt,2,B,B-2,10.21,6,10:40,F,North Key Largo,C. corindum ,N,,,,,,,Y,,25.28636983,-80.29077075,T30,23,0,0,1.2566,0,0,0,1800,0
376,set023-10-21-19-B3.txt,3,B,B-3,10.21,6,10:40,F,Leesburg,K. elegans,Y,,C,continuous,,,,Y,,28.81298,-81.877895,T30,23,0.451999196,1797.8,807.3655,0,1797.8,0.998777778,1800,0.6283
408,set023-10-21-19-B4.txt,4,B,B-4,10.21,6,10:40,M,Gainesville,K. elegans,N,,,,,,,,,29.661821,-82.347211,T30,23,0.145560025,731.3,4.3981,0,722.1,0.406277778,1800,0.190393939
54,set024-10-21-19-A1.txt,1,A,A-1,10.21,6,11:20,M,Key Largo,C. corindum ,Y,,B,bursts,non-J.haematoloma,,,,,25.187398,-80.358596,T30,24,0.219316356,1496.4,5.0264,0,1483,0.831333333,1800,0.31415
76,set024-10-21-19-A2.txt,2,A,A-2,10.21,6,11:20,F,North Key Largo,C. corindum ,N,,,,,,,Y,,25.1755048,-80.36782055,T30,24,0.151757552,1119.4,3.1415,0,1113.3,0.621888889,1800,0.149595238
189,set024-10-21-19-A3.txt,3,A,A-3,10.21,6,11:20,M,North Key Largo,C. corindum ,N,,,,,,,,,25.18229498,-80.36369887,T30,24,0,0,0,0,0,0,1800,0
270,set024-10-21-19-A4.txt,4,A,A-4,10.21,6,11:20,F,North Key Largo,C. corindum ,N,,,,,,,Y,,25.28636983,-80.29077075,T30,24,0,0,0,0,0,0,1800,0
286,set025-10-21-19-A1.txt,1,A,A-1,10.21,6,12:00,M,North Key Largo,C. corindum ,Y,,C,continuous,,,,,,25.28636983,-80.29077075,T30,25,0.21933646,1724.3,165.2429,0,973,0.957944444,1800,0.330684211
417,set025-10-21-19-A2.txt,2,A,A-2,10.21,6,12:00,M,Gainesville,K. elegans,N,,,,,,,,,29.661821,-82.347211,T30,25,0.154825643,715.9,5.6547,0,701.3,0.397722222,1800,0.190393939
308,set025-10-21-19-A3.txt,3,A,A-3,10.21,6,12:00,M,Lake Placid,K. elegans,Y,,B,bursts,,,,,,27.29866003,-81.36611608,T30,25,0.231904943,728,10.6811,0,689.8,0.404444444,1800,0.448785714
154,set025-10-21-19-A4.txt,4,A,A-4,10.21,6,12:00,F,Lake Wales,K. elegans,N,,,,,,,Y,,27.903346,-81.589461,T30,25,0,0,0,0,0,0,1800,0
111,set026-10-21-19-A1.txt,1,A,A-1,10.21,6,12:35,M,Homestead,K. elegans,Y,,B,bursts,,,,,,25.491968,-80.48562,T30,26,0.183725206,538.9,23.2471,219.5,221.5,0.299388889,1800,0.330684211
91,set026-10-21-19-A2.txt,2,A,A-2,10.21,6,12:35,M,Homestead,K. elegans,Y,,C,continuous,,,,,,25.491968,-80.48562,T30,26,0.285546977,1648.8,121.2619,0,1231.4,0.916,1800,0.369588235
404,set026-10-21-19-A3.txt,3,A,A-3,10.21,6,12:35,F,Gainesville,K. elegans,Y,,B,bursts,,,,Y,,29.661821,-82.347211,T30,26,0.223238793,1087.1,9.4245,0,387.4,0.603944444,1800,0.330684211
353,set026-10-21-19-A4.txt,4,A,A-4,10.21,6,12:35,M,Lake Placid,K. elegans,N,,,,,,,,,27.29866003,-81.36611608,T30,26,0,0,0,0,0,0,1800,0
159,set027-10-21-19-A1.txt,1,A,A-1,10.21,6,1:10,M,Lake Wales,K. elegans,N,,,,,,,,,27.903346,-81.589461,T30,27,0.170732438,22.1,5.6547,0,22.1,0.012277778,1800,0.190393939
46,set027-10-21-19-A2.txt,2,A,A-2,10.21,6,1:10,F,Key Largo,C. corindum ,N,,,,,,,Y,,25.187398,-80.358596,T30,27,0.256448408,374.9,3.7698,0,350,0.208277778,1800,0.165342105
50,set027-10-21-19-A3.txt,3,A,A-3,10.21,6,1:10,M,Key Largo,C. corindum ,Y,,B,bursts,,,,,,25.187398,-80.358596,T30,27,0.187929018,0,5.0264,0,0,0,1800,0.179514286
84,set027-10-21-19-A4.txt,4,A,A-4,10.21,6,1:10,M,North Key Largo,C. corindum ,Y,,B,bursts,,,,,,25.173694,-80.371532,T30,27,0,0,0,0,0,0,1800,0
12,set027-10-21-19-B1.txt,1,B,B-1,10.21,6,1:10,F,Plantation Key,C. corindum ,N,,,,,,,Y,,24.96448253,-80.56738908,T30,27,0,0,0,0,0,0,1800,0
213,set027-10-21-19-B2.txt,2,B,B-2,10.21,6,1:10,M,North Key Largo,C. corindum ,N,,,,,,,,,25.1948419,-80.34590136,T30,27,0,0,0.6283,0,0,0,1800,0
16,set027-10-21-19-B3.txt,3,B,B-3,10.21,6,1:10,F,Plantation Key,C. corindum ,N,,,,,,,,,24.96448253,-80.56738908,T30,27,0,0,0,0,0,0,1800,0
183,set027-10-21-19-B4.txt,4,B,B-4,10.21,6,1:10,M,North Key Largo,C. corindum ,Y,,B,bursts,,,,,,25.18229498,-80.36369887,T30,27,0.225390885,842.1,38.3263,78.1,376.5,0.467833333,1800,0.698111111
18,set028-10-21-19-A1.txt,1,A,A-1,10.21,6,3:25,M,Plantation Key,C. corindum ,N,,,,,,,,,24.96448253,-80.56738908,T30,28,0,0,0,0,0,0,1800,0
59,set028-10-21-19-A2.txt,2,A,A-2,10.21,6,3:25,M,Key Largo,C. corindum ,N,,,,,,,,,25.187398,-80.358596,T30,28,0,0,0,0,0,0,1800,0
337,set028-10-21-19-A3.txt,3,A,A-3,10.21,6,3:25,M,Lake Placid,K. elegans,N,,,,,,,,,27.29866003,-81.36611608,T30,28,0.103,0,3.7698,0,0,0,1800,0
319,set028-10-21-19-A4.txt,4,A,A-4,10.21,6,3:25,F,Lake Placid,K. elegans,Y,,C,continuous,,,,Y,,27.29866003,-81.36611608,T30,28,0.458455366,1796.3,821.8164,0,1796.3,0.997944444,1800,0.523583333
311,set028-10-21-19-B1.txt,1,B,B-1,10.21,6,3:25,M,Lake Placid,K. elegans,Y,,B,bursts,,,,,,27.29866003,-81.36611608,T30,28,0,0,1.2566,0,0,0,1800,0
245,set028-10-21-19-B2.txt,2,B,B-2,10.21,6,3:25,F,North Key Largo,C. corindum ,N,,,,,,,Y,,25.27352007,-80.30428184,T30,28,0.243879605,0,2.5132,0,0,0,1800,0.157075
252,set028-10-21-19-B3.txt,3,B,B-3,10.21,6,3:25,F,North Key Largo,C. corindum ,N,,,,,,,Y,,25.252842,-80.311826,T30,28,0,0,0,0,0,0,1800,0
284,set028-10-21-19-B4.txt,4,B,B-4,10.21,6,3:25,M,North Key Largo,C. corindum ,N,,,,,,,,,25.28636983,-80.29077075,T30,28,0,0,0,0,0,0,1800,0
323,set029-10-21-19-A1.txt,1,A,A-1,10.21,6,4:10,M,Lake Placid,K. elegans,Y,,C,continuous,,,,,,27.29866003,-81.36611608,T30,29,0.312392389,1797.3,549.7625,0,1797.3,0.9985,1800,0.523583333
90,set029-10-21-19-A2.txt,2,A,A-2,10.21,6,4:10,F,Homestead,K. elegans,Y,,B,bursts,,,,,,25.491968,-80.48562,T30,29,0.27982091,279.9,6.283,132,143.1,0.1555,1800,0.523583333
340,set029-10-21-19-A3.txt,3,A,A-3,10.21,6,4:10,F,Lake Placid,K. elegans,N,,,,,,,,,27.29866003,-81.36611608,T30,29,0,0,0,0,0,0,1800,0
65,set029-10-21-19-A4.txt,4,A,A-4,10.21,6,4:10,F,Key Largo,C. corindum ,N,,,,,,,Y,,25.187398,-80.358596,T30,29,0,0,0,0,0,0,1800,0
336,set029-10-21-19-B1.txt,1,B,B-1,10.21,6,4:10,F,Lake Placid,K. elegans,Y,,B,bursts,,,,Y,,27.29866003,-81.36611608,T30,29,0.203022914,46.4,5.6547,0,32.8,0.025777778,1800,0.241653846
343,set029-10-21-19-B2.txt,2,B,B-2,10.21,6,4:10,M,Lake Placid,K. elegans,N,,,,,,,,,27.29866003,-81.36611608,T30,29,0,0,0,0,0,0,1800,0
409,set029-10-21-19-B3.txt,3,B,B-3,10.21,6,4:10,M,Gainesville,K. elegans,N,,,,,,,,,29.661821,-82.347211,T30,29,0,0,0.6283,0,0,0,1800,0
342,set029-10-21-19-B4.txt,4,B,B-4,10.21,6,4:10,F,Lake Placid,K. elegans,N,,,,,,,,,27.29866003,-81.36611608,T30,29,0,0,0,0,0,0,1800,0
119,set030-10-21-19-A1.txt,1,A,A-1,10.21,6,4:50,M,Homestead,K. elegans,N,,,,,,,,,25.491968,-80.48562,T30,30,0.157173233,0,1.8849,0,0,0,1800,0.153243902
2,set030-10-21-19-A2.txt,2,A,A-2,10.21,6,4:50,F,Plantation Key,C. corindum ,N,,,,,,,Y,,24.985185,-80.547098,T30,30,0,0,0,0,0,0,1800,0
380,set030-10-21-19-A3.txt,3,A,A-3,10.21,6,4:50,F,Leesburg,K. elegans,Y,,C,continuous,,,,Y,,28.81298,-81.877895,T30,30,0.345243194,1791.7,615.1057,0,1791.7,0.995388889,1800,0.448785714
245,set031-10-23-19-A1.txt,1,A,A-1,10.23,8,9:00am,F,North Key Largo,C. corindum ,N,Y,,,,,N,Y,,25.27352007,-80.30428184,T60,31,0,0,0.6283,0,0,0,3600,0
333,set031-10-23-19-A2.txt,2,A,A-2,10.23,8,9:00am,F,Lake Placid,K. elegans,N,,,,,,N,Y,,27.29866003,-81.36611608,T60,31,0,0,1.2566,0,0,0,3600,0
329,set031-10-23-19-A3.txt,3,A,A-3,10.23,8,9:00am,M,Lake Placid,K. elegans,Y,,C,continuous; 60+ min,,,N,,,27.29866003,-81.36611608,T60,31,0.218260721,3355.9,631.4415,156.9,1672.1,0.932194444,3600,0.483307692
226,set031-10-23-19-A4.txt,4,A,A-4,10.23,8,9:00am,M,North Key Largo,C. corindum ,Y,,B,burst,,,N,,,25.25647566,-80.31068981,T60,31,0.208704897,17.4,9.4245,0,11.3,0.004833333,3600,0.330684211
103,set031-10-23-19-B1.txt,1,B,B-1,10.23,8,9:00am,M,Homestead,K. elegans,Y,,C,continuous; 60+ min,,,N,,,25.491968,-80.48562,T60,31,0.275141211,3468.7,887.1596,0,1948.6,0.963527778,3600,0.523583333
96,set031-10-23-19-B2.txt,2,B,B-2,10.23,8,9:00am,M,Homestead,K. elegans,Y,,C,continuous; 60+ min,,,N,,,25.491968,-80.48562,T60,31,0.258289878,3481.6,853.2314,0,3481.6,0.967111111,3600,0.3926875
109,set031-10-23-19-B3.txt,3,B,B-3,10.23,8,9:00am,F,Homestead,K. elegans,Y,,B,burst,,,N,Y,,25.491968,-80.48562,T60,31,0.306317763,66.7,20.7339,0,30.2,0.018527778,3600,0.523583333
390,set031-10-23-19-B4.txt,4,B,B-4,10.23,8,9:00am,M,Leesburg,K. elegans,N,,,,,,N,,,28.81298,-81.877895,T60,31,0,0,1.2566,0,0,0,3600,0
421,set032-10-23-19-A1.txt,1,A,A-1,10.23,8,10:00am,M,Gainesville,K. elegans,N,Y,,,,,N,,,29.661821,-82.347211,T60,32,0,0,0,0,0,0,3600,0
65,set032-10-23-19-A2.txt,2,A,A-2,10.23,8,10:00am,F,Key Largo,C. corindum ,N,,,,,,N,Y,,25.187398,-80.358596,T60,32,0,0,1.2566,0,0,0,3600,0
125,set032-10-23-19-A3.txt,3,A,A-3,10.23,8,10:00am,M,Homestead,K. elegans,Y,,C,continuous; 60+ min,,,N,,,25.491968,-80.48562,T60,32,0.206774944,2586.6,277.0803,0,1409.4,0.7185,3600,0.3926875
197,set032-10-23-19-A4.txt,4,A,A-4,10.23,8,10:00am,M,North Key Largo,C. corindum ,Y,,B,burst,,,N,,,25.1948419,-80.34590136,T60,32,0.242086918,2174.3,2.5132,0,2171.2,0.603972222,3600,0.31415
402,set032-10-23-19-B1.txt,1,B,B-1,10.23,8,10:00am,M,Gainesville,K. elegans,N,,,,,,N,,,29.661821,-82.347211,T60,32,0,0,0,0,0,0,3600,0
74,set032-10-23-19-B2.txt,2,B,B-2,10.23,8,10:00am,F,North Key Largo,C. corindum ,N,Y,,,,,N,Y,,25.1755048,-80.36782055,T60,32,0,0,0.6283,0,0,0,3600,0
235,set032-10-23-19-B3.txt,3,B,B-3,10.23,8,10:00am,F,North Key Largo,C. corindum ,Y,,C,continuous; 60+ min,,,N,Y,,25.25647566,-80.31068981,T60,32,0.3290028,3507.1,990.8291,266.8,2450.5,0.974194444,3600,0.523583333
351,set032-10-23-19-B4.txt,4,B,B-4,10.23,8,10:00am,M,Lake Placid,K. elegans,Y,,C,continuous; 60+ min,,,N,,,27.29866003,-81.36611608,T60,32,0.376852816,3561.3,1332.6243,0,3561.3,0.98925,3600,0.483307692
319,set033-10-23-19-A1.txt,1,A,A-1,10.23,8,1:00pm,F,Lake Placid,K. elegans,Y,,C,continuous; 60+ min,,,N,Y,,27.29866003,-81.36611608,T60,33,0.409782799,3594.8,1446.9749,0,3594.8,0.998555556,3600,0.6283
262,set033-10-23-19-A2.txt,2,A,A-2,10.23,8,1:00pm,M,North Key Largo,C. corindum ,Y,,B,bursts,,,N,,,25.28636983,-80.29077075,T60,33,0.290312208,2938,18.849,214.7,2635.9,0.816111111,3600,0.6283
136,set033-10-23-19-A3.txt,3,A,A-3,10.23,8,1:00pm,M,Homestead,K. elegans,Y,,C,continuous; 60+ min,started at 35 min,,N,,,25.491968,-80.48562,T60,33,0.332159042,1285.3,422.2176,0,1285.3,0.357027778,3600,0.698111111
296,set033-10-23-19-A4.txt,4,A,A-4,10.23,8,1:00pm,F,Lake Placid,K. elegans,Y,,B,bursts,,,,Y,,27.29866003,-81.36611608,T60,33,0.210232051,1569.1,16.3358,0,815.1,0.435861111,3600,0.3926875
375,set033-10-23-19-B1.txt,1,B,B-1,10.23,8,1:00pm,F,Leesburg,K. elegans,N,,,,,,N,Y,,28.81298,-81.877895,T60,33,0,0,0,0,0,0,3600,0
254,set033-10-23-19-B2.txt,2,B,B-2,10.23,8,1:00pm,M,North Key Largo,C. corindum ,N,,,,,,N,,,25.28636983,-80.29077075,T60,33,0,0,1.2566,0,0,0,3600,0
376,set033-10-23-19-B4.txt,4,B,B-4,10.23,8,1:00pm,F,Leesburg,K. elegans,Y,,C,continuous; 60+ min,readjusted at times; bug rotated as it flew,,N,Y,,28.81298,-81.877895,T60,33,0.401577186,3512.5,1362.1544,0,2753.6,0.975694444,3600,0.483307692
153,set034-10-23-19-A1.txt,1,A,A-1,10.23,8,2:15pm,F,Lake Wales,K. elegans,N,,,,,,N,Y,,27.903346,-81.589461,T60,34,0,0,0,0,0,0,3600,0
95,set034-10-23-19-A2.txt,2,A,A-2,10.23,8,2:15pm,F,Homestead,K. elegans,Y,,C,continuous; 60+ min,,,N,Y,,25.491968,-80.48562,T60,34,0.484372349,2997,1424.3561,0,2997,0.8325,3600,0.6283
213,set034-10-23-19-A3.txt,3,A,A-3,10.23,8,2:15pm,M,North Key Largo,C. corindum ,N,,,,,,N,,,25.1948419,-80.34590136,T60,34,0,0,0,0,0,0,3600,0
286,set034-10-23-19-A4.txt,4,A,A-4,10.23,8,2:15pm,M,North Key Largo,C. corindum ,Y,,C,continuous; 60+ min,,,N,,,25.28636983,-80.29077075,T60,34,0.261042438,3570.3,894.6992,209.9,3360.4,0.99175,3600,0.31415
300,set034-10-23-19-B1.txt,1,B,B-1,10.23,8,2:15pm,M,Lake Placid,K. elegans,N,,,,,,N,,,27.29866003,-81.36611608,T60,34,0,0,0,0,0,0,3600,0
280,set034-10-23-19-B2.txt,2,B,B-2,10.23,8,2:15pm,M,North Key Largo,C. corindum ,N,,,,,,N,,,25.28636983,-80.29077075,T60,34,0,0,0.6283,0,0,0,3600,0
50,set034-10-23-19-B3.txt,3,B,B-3,10.23,8,2:15pm,M,Key Largo,C. corindum ,Y,,B,bursts,,,N,,,25.187398,-80.358596,T60,34,0.289719056,1118.8,21.3622,0,392.4,0.310777778,3600,0.523583333
279,set034-10-23-19-B4.txt,4,B,B-4,10.23,8,2:15pm,M,North Key Largo,C. corindum ,Y,,C,continuous; 60+ min,,,N,,,25.28636983,-80.29077075,T60,34,0.358903781,3595.1,1270.4226,0,3595.1,0.998638889,3600,0.483307692
58,set035-10-23-19-B1.txt,1,B,B-1,10.23,8,3:25pm,F,Key Largo,C. corindum ,,Y,,,,,N,,,25.187398,-80.358596,T60,35,0,0,0,0,0,0,3600,0
91,set035-10-23-19-B2.txt,2,B,B-2,10.23,8,3:25pm,M,Homestead,K. elegans,Y,Y,C,continuous; 60+ min,,,N,,,25.491968,-80.48562,T60,35,0.279816509,3595.5,989.5725,0,3595.5,0.99875,3600,0.418866667
276,set035-10-23-19-B3.txt,3,B,B-3,10.23,8,3:25pm,M,North Key Largo,C. corindum ,Y,,C,continuous; 60+ min,,,N,,,25.28636983,-80.29077075,T60,35,0.445478695,3574.6,1581.4311,0,3574.6,0.992944444,3600,1.57075
118,set035-10-23-19-B4.txt,4,B,B-4,10.23,8,3:25pm,F,Homestead,K. elegans,N,,,,trial ended at 30 min because paint fell off,,N,,,25.491968,-80.48562,T60,35,0.345925275,407.3,3.1415,0,403.6,0.113138889,3600,0.483307692
159,set036-10-24-19-B1.txt,1,B,B-1,10.24,9,9:00am,M,Lake Wales,K. elegans,N,,,,,,N,,,27.903346,-81.589461,T60,36,0,0,0,0,0,0,3600,0
67,set036-10-24-19-B2.txt,2,B,B-2,10.24,9,9:00am,M,North Key Largo,C. corindum ,Y,,B,bursts,,,N,,,25.1755048,-80.36782055,T60,36,0.520556736,1237.1,22.6188,0,803.1,0.343638889,3600,1.57075
321,set036-10-24-19-B3.txt,3,B,B-3,10.24,9,9:00am,M,Lake Placid,K. elegans,N,,,,,,N,,,27.29866003,-81.36611608,T60,36,0,0,0,0,0,0,3600,0
183,set036-10-24-19-B4.txt,4,B,B-4,10.24,9,9:00am,M,North Key Largo,C. corindum ,Y,,C,continuous; 60+ min,,,N,,,25.18229498,-80.36369887,T60,36,0.275898251,3223.2,855.1163,72.8,3046.7,0.895333333,3600,0.483307692
49,set037-10-24-19-A1.txt,1,A,A-1,10.24,9,10:10am,M,Key Largo,C. corindum ,Y,Y,C,continuous; 60+ min,,,N,,,25.187398,-80.358596,T60,37,0.423776254,3597.4,1454.5145,0,3597.4,0.999277778,3600,0.698111111
323,set037-10-24-19-A2.txt,2,A,A-2,10.24,9,10:10am,M,Lake Placid,K. elegans,Y,,BC,bursts to continuous; 60+ min,,,N,,,27.29866003,-81.36611608,T60,37,0.318369888,1369.1,332.999,234.8,825.4,0.380305556,3600,0.448785714
107,set037-10-24-19-A3.txt,3,A,A-3,10.24,9,10:10am,F,Homestead,K. elegans,N,,,,,,N,Y,,25.491968,-80.48562,T60,37,0,0,0,0,0,0,3600,0
320,set037-10-24-19-A4.txt,4,A,A-4,10.24,9,10:10am,F,Lake Placid,K. elegans,N,,,,,,N,Y,,27.29866003,-81.36611608,T60,37,0,0,0,0,0,0,3600,0
380,set037-10-24-19-B1.txt,1,B,B-1,10.24,9,10:10am,F,Leesburg,K. elegans,Y,,C,continuous; 60+ min,,,N,Y,,28.81298,-81.877895,T60,37,0.26817552,2999.3,746.4204,0,2986.3,0.833138889,3600,0.418866667
208,set037-10-24-19-B2.txt,2,B,B-2,10.24,9,10:10am,F,North Key Largo,C. corindum ,N,,,,,,N,Y,,25.1948419,-80.34590136,T60,37,0.639531736,49.1,19.4773,0,32.8,0.013638889,3600,1.57075
404,set037-10-24-19-B3.txt,3,B,B-3,10.24,9,10:10am,F,Gainesville,K. elegans,Y,,BC,bursts to continuous; 60+ min,,,N,Y,,29.661821,-82.347211,T60,37,0.376939115,2412,423.4742,0,1274.8,0.67,3600,0.523583333
116,set037-10-24-19-B4.txt,4,B,B-4,10.24,9,10:10am,F,Homestead,K. elegans,Y,,BC,bursts to continuous; 60+ min,,,N,,,25.491968,-80.48562,T60,37,0.298543119,3541.8,1019.1026,0,3541.8,0.983833333,3600,0.483307692
318,set038-10-24-19-B1.txt,1,B,B-1,10.24,9,11:20am,M,Lake Placid,K. elegans,Y,,B,bursts,,,N,,,27.29866003,-81.36611608,T60,38,0.25132,0,3.1415,0,0,0,7200,0
149,set038-10-24-19-B2.txt,2,B,B-2,10.24,9,11:20am,F,Lake Wales,K. elegans,N,,,,,,N,Y,,27.903346,-81.589461,T60,38,0.35151826,2790.2,35.8131,0,1203,0.387527778,7200,0.483307692
253,set038-10-24-19-B3.txt,3,B,B-3,10.24,9,11:20am,F,North Key Largo,C. corindum ,N,,,,,,N,Y,,25.28636983,-80.29077075,T60,38,0.571181818,0,1.8849,0,0,0,7200,0
134,set038-10-24-19-B4.txt,4,B,B-4,10.24,9,11:20am,M,Homestead,K. elegans,Y,,CB,continuous to bursts,,,N,,,25.491968,-80.48562,T60,38,0.347623018,2560.1,742.6506,0,2187.5,0.355569444,7200,0.448785714
203,set039-10-24-19-A1.txt,1,A,A-1,10.24,9,12:35pm,F,North Key Largo,C. corindum ,N,,,,,,N,Y,,25.1948419,-80.34590136,T60,39,0,0,0.6283,0,0,0,3600,0
198,set039-10-24-19-A2.txt,2,A,A-2,10.24,9,12:35pm,F,North Key Largo,C. corindum ,N,,,,,,N,Y,,25.1948419,-80.34590136,T60,39,0.133680851,0,3.1415,0,0,0,3600,0
123,set039-10-24-19-A3.txt,3,A,A-3,10.24,9,12:35pm,M,Homestead,K. elegans,Y,,B,bursts,,,N,,,25.491968,-80.48562,T60,39,0.217119169,23.4,6.9113,0,20.7,0.0065,3600,0.285590909
282,set039-10-24-19-A4.txt,4,A,A-4,10.24,9,12:35pm,M,North Key Largo,C. corindum ,N,Y,,,,,N,,,25.28636983,-80.29077075,T60,39,0,0,0,0,0,0,3600,0
66,set039-10-24-19-B1.txt,1,B,B-1,10.24,9,12:35pm,F,North Key Largo,C. corindum ,N,Y,,,,,N,Y,,25.1755048,-80.36782055,T60,39,0,0,0,0,0,0,3600,0
343,set039-10-24-19-B2.txt,2,B,B-2,10.24,9,12:35pm,M,Lake Placid,K. elegans,N,,,,,,N,,,27.29866003,-81.36611608,T60,39,0,0,0,0,0,0,3600,0
68,set039-10-24-19-B3.txt,3,B,B-3,10.24,9,12:35pm,M,North Key Largo,C. corindum ,Y,,BC,bursts to continuous; 60+ min,,,N,Y,,25.1755048,-80.36782055,T60,39,0.227711222,2051.4,187.8617,0,792.9,0.569833333,3600,0.483307692
69,set039-10-24-19-B4.txt,4,B,B-4,10.24,9,12:35pm,F,North Key Largo,C. corindum ,N,,,,,,N,Y,,25.1755048,-80.36782055,T60,39,0.3926875,0,1.8849,0,0,0,3600,0.261791667
81,set040-10-24-19-A1.txt,1,A,A-1,10.24,9,1:40pm,M,North Key Largo,C. corindum ,N,,,,,0.042,N,,,25.173694,-80.371532,T60,40,0.10994294,0,1.8849,0,0,0,3600,0.11854717
263,set040-10-24-19-A2.txt,2,A,A-2,10.24,9,1:40pm,F,North Key Largo,C. corindum ,N,,,,,0.093,N,Y,,25.28636983,-80.29077075,T60,40,0.273173913,0,1.8849,0,0,0,3600,0
229,set040-10-24-19-A3.txt,3,A,A-3,10.24,9,1:40pm,F,North Key Largo,C. corindum ,N,,,,,0.061,N,Y,,25.25647566,-80.31068981,T60,40,0.334511574,1662,4.3981,0,1238.4,0.461666667,3600,0.3926875
92,set040-10-24-19-A4.txt,4,A,A-4,10.24,9,1:40pm,M,Homestead,K. elegans,Y,,B,bursts,,0.046,N,,,25.491968,-80.48562,T60,40,0,0,0,0,0,0,3600,0
48,set041-10-25-19-A1.txt,1,A,A-1,10.25,10,9:25am,F,Key Largo,C. corindum ,N,,,,,0.102,N,Y,,25.187398,-80.358596,T60,41,0,0,0,0,0,0,3600,0
330,set041-10-25-19-A2.txt,2,A,A-2,10.25,10,9:25am,M,Lake Placid,K. elegans,Y,,C,continuous; 60+ min,,0.043,N,,,27.29866003,-81.36611608,T60,41,0.526336049,3598,1885.5283,0,3598,0.999444444,3600,0.6283
129,set041-10-25-19-A3.txt,3,A,A-3,10.25,10,9:25am,M,Homestead,K. elegans,Y,,B,bursts,,0.051,N,,,25.491968,-80.48562,T60,41,0.302287787,1493.1,95.5016,0,433.5,0.41475,3600,0.448785714
99,set041-10-25-19-A4.txt,4,A,A-4,10.25,10,9:25am,M,Homestead,K. elegans,Y,,B,bursts,,0.043,N,,,25.491968,-80.48562,T60,41,0.313230072,2704.8,10.0528,0,2692.7,0.751333333,3600,0.3926875
223,set041-10-25-19-B1.txt,1,B,B-1,10.25,10,9:25am,F,North Key Largo,C. corindum ,N,,,,,0.07,N,,,25.25647566,-80.31068981,T60,41,0.202421514,7.5,1.8849,0,7.5,0.002083333,3600,0.261791667
410,set041-10-25-19-B2.txt,2,B,B-2,10.25,10,9:25am,F,Gainesville,K. elegans,N,,,,,0.071,N,Y,,29.661821,-82.347211,T60,41,0,0,0,0,0,0,3600,0
