average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0.009925750394944697,0,16.964099999999995,0,0,0,3599.3,0,1
0,0,0,0,0,0,3599.3,0,2
0,0,0,0,0,0,3599.3,0,3
0.21276106099322653,253.9999999999997,61.57340000000012,119.4,119.4,0.07056927735948648,3599.3,0.5711818181818175,4
