average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0,0,0,0,0,0,3600.0,0,1
0,0,0,0,0,0,3600.0,0,2
0.2275794800599372,851.3999999999995,195.40129999999928,0,809.0999999999999,0.23649999999999988,3600.0,0.4833076923077092,3
0.23740910947714322,3.5999999999998167,3.7697999999999996,0,2.3999999999999986,0.000999999999999949,3600.0,0.2617916666666668,4
