average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0,0,0,0,0,0,3600.0,0,1
0,0,0,0,0,0,3600.0,0,2
0.293066100202953,5.399999999999864,9.4245,0,3.599999999999909,0.001499999999999962,3600.0,0.3926874999999665,3
0.2508916428943331,1460.0,47.750800000000055,0,1294.1000000000001,0.40555555555555556,3600.0,0.6283,4
