3.4,0.26
6.1,0.23
8.1,0.31
10.1,0.31
11.9,0.35
13.6,0.37
15.8,0.29
16.8,0.00
379.7,0.00
380.7,0.31
382.9,0.29
386.7,0.17
387.7,0.00
807.8,0.00
808.8,0.19
814.8,0.10
819.1,0.15
820.1,0.00
1141.6,0.00
1142.6,0.27
1144.7,0.30
1146.4,0.37
1147.4,0.00
1496.9,0.00
1497.9,0.09
1500.5,0.24
1503.0,0.25
1505.5,0.25
1506.5,0.00
1858.5,0.00
1859.5,0.35
1862.3,0.22
1867.3,0.13
1874.0,0.09
1875.0,0.00
2224.1,0.00
2225.1,0.45
2226.8,0.37
2227.8,0.00
2296.2,0.00
2297.2,0.11
2298.2,0.00
2635.8,0.00
2636.8,0.13
2637.8,0.00
2990.4,0.00
2991.4,0.23
2997.8,0.10
2999.2,0.45
3000.2,0.00
3383.1,0.00
3384.1,0.29
0.0,0.00
