average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0.09955260815381227,0,2.5132,0,0,0,3600.0,0.045861313868613744,1
0.18908530955256497,20.3,9.4245,0,20.3,0.0056388888888888895,3600.0,0.3926875000000001,2
0,0,0,0,0,0,3600.0,0,3
0.00023910644289682994,0,1.8849,0,0,0,3600.0,0,4
