average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0,0,0,0,0,0,3600.0,0,1
0.5277395500208196,74.9000000000002,31.41499999999998,0,30.199999999999818,0.020805555555555612,3600.0,1.5707499999996428,2
0,0,1.2566,0,0,0,3600.0,0,3
0.27594528838935223,3244.5,859.5143999999907,86.30000000000001,3050.5,0.90125,3600.0,0.4833076923076669,4
