average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0,0,0,0,0,0,3599.1,0,1
0.1029999999999996,0,3.1414999999999997,0,0,0,3599.1,0,2
0,0,0,0,0,0,3599.1,0,3
0.2583677095658666,6.4,2.5132,0,6.4,0.001778222333361118,3599.1,0.3695882352941178,4
