12.6,0.06
13.6,0.00
64.1,0.00
65.1,0.30
68.1,0.21
69.1,0.00
443.6,0.00
444.6,0.30
447.3,0.23
451.2,0.16
454.1,0.22
455.1,0.00
814.8,0.00
815.8,0.25
819.1,0.19
823.2,0.15
829.4,0.10
830.4,0.00
1171.7,0.00
1172.7,0.15
1177.6,0.13
1178.6,0.00
1560.2,0.00
1561.2,0.15
1562.5,0.48
1563.5,0.00
1942.8,0.00
1943.8,0.11
1947.6,0.17
1948.6,0.00
2319.4,0.00
2320.4,0.35
2322.9,0.25
2326.6,0.17
2327.6,0.00
2787.6,0.00
2788.6,0.35
2801.8,0.30
2804.8,0.21
2806.5,0.37
2808.2,0.37
2809.9,0.37
2811.5,0.39
2813.1,0.39
2814.7,0.39
2816.1,0.45
2817.6,0.42
2819.2,0.39
2820.8,0.39
2822.3,0.42
2823.9,0.39
2825.4,0.42
2826.9,0.42
2828.5,0.39
2829.9,0.45
2831.5,0.39
2833.2,0.37
2835.1,0.33
2837.2,0.30
2839.7,0.25
2842.3,0.24
2845.0,0.23
2847.8,0.22
2850.2,0.26
2852.2,0.31
2854.3,0.30
2856.4,0.30
2858.2,0.35
2860.1,0.33
2862.0,0.33
2864.1,0.30
2866.3,0.29
2868.7,0.26
2871.9,0.20
2875.0,0.20
2878.0,0.21
2881.0,0.21
2883.9,0.22
2887.0,0.20
2890.1,0.20
2893.2,0.20
2896.3,0.20
2899.3,0.21
2902.3,0.21
2905.2,0.22
2908.1,0.22
2911.2,0.20
2914.3,0.20
2917.3,0.21
2920.3,0.21
2923.0,0.23
2925.8,0.22
2928.6,0.22
2931.4,0.22
2934.2,0.22
2937.0,0.22
2939.9,0.22
2942.7,0.22
2945.5,0.22
2948.3,0.22
2951.2,0.22
2953.8,0.24
2956.4,0.24
2959.0,0.24
2961.6,0.24
2964.3,0.23
2967.0,0.23
2969.8,0.22
2972.4,0.24
2975.1,0.23
2977.9,0.22
2980.8,0.22
2983.8,0.21
2986.7,0.22
2989.6,0.22
2992.4,0.22
2995.3,0.22
2998.2,0.22
3000.8,0.24
3003.5,0.23
3006.2,0.23
3009.2,0.21
3011.9,0.23
3014.8,0.22
3017.7,0.22
3020.6,0.22
3023.5,0.22
3026.3,0.22
3029.2,0.22
3032.1,0.22
3035.1,0.21
3038.2,0.20
3041.2,0.21
3044.3,0.20
3047.2,0.22
3050.1,0.22
3053.2,0.20
3056.1,0.22
3058.9,0.22
3061.7,0.22
3064.5,0.22
3067.3,0.22
3070.2,0.22
3073.0,0.22
3076.1,0.20
3078.9,0.22
3081.8,0.22
3084.9,0.20
3087.7,0.22
3090.8,0.20
3093.6,0.22
3096.5,0.22
3099.4,0.22
3102.3,0.22
3105.2,0.22
3108.1,0.22
3111.0,0.22
3114.2,0.20
3117.2,0.21
3120.2,0.21
3123.1,0.22
3125.9,0.22
3128.7,0.22
3131.6,0.22
3134.5,0.22
3137.5,0.21
3140.6,0.20
3143.5,0.22
3146.5,0.21
3149.3,0.22
3152.2,0.22
3155.2,0.21
3158.1,0.22
3161.0,0.22
3163.9,0.22
3166.8,0.22
3169.8,0.21
3172.6,0.22
3175.5,0.22
3178.7,0.20
3181.8,0.20
3184.9,0.20
3188.0,0.20
3191.1,0.20
3194.2,0.20
3197.4,0.20
3200.6,0.20
3203.6,0.21
3206.5,0.22
3209.7,0.20
3212.9,0.20
3216.1,0.20
3219.3,0.20
3222.7,0.18
3225.1,0.26
3227.4,0.27
3229.8,0.26
3232.2,0.26
3234.7,0.25
3237.2,0.25
3239.7,0.25
3242.0,0.27
3244.5,0.25
3247.1,0.24
3249.7,0.24
3252.3,0.24
3255.1,0.22
3258.2,0.20
3261.1,0.22
3263.9,0.22
3266.8,0.22
3269.8,0.21
3272.6,0.22
3275.4,0.22
3278.5,0.20
3281.7,0.20
3284.8,0.20
3287.9,0.20
3290.8,0.22
3293.6,0.22
3296.3,0.23
3299.2,0.22
3302.2,0.21
3305.3,0.20
3308.1,0.22
3310.5,0.26
3312.9,0.26
3315.3,0.26
3317.9,0.24
3320.8,0.22
3323.6,0.22
3326.5,0.22
3329.5,0.21
3332.4,0.22
3335.2,0.22
3337.8,0.24
3340.6,0.22
3343.5,0.22
3346.4,0.22
3349.2,0.22
3352.1,0.22
3354.6,0.25
3357.0,0.26
3359.6,0.24
3362.3,0.23
3365.2,0.22
3368.1,0.22
3370.9,0.22
3373.7,0.22
3376.4,0.23
3379.1,0.23
3381.8,0.23
3384.5,0.23
3387.1,0.24
3389.6,0.25
3392.4,0.22
3395.6,0.20
3399.3,0.17
3403.1,0.17
3406.8,0.17
3410.3,0.18
3413.6,0.19
3417.1,0.18
3420.7,0.17
3424.2,0.18
3427.6,0.18
3431.0,0.18
3434.3,0.19
3437.8,0.18
3441.3,0.18
3444.4,0.20
3447.7,0.19
3451.3,0.17
3454.9,0.17
3458.4,0.18
3461.9,0.18
3465.3,0.18
3468.7,0.18
3472.1,0.18
3475.6,0.18
3479.1,0.18
3482.7,0.17
3486.3,0.17
3489.8,0.18
3493.2,0.18
3496.4,0.20
3499.8,0.18
3503.2,0.18
3506.7,0.18
3510.0,0.19
3513.1,0.20
3516.0,0.22
3519.0,0.21
3522.3,0.19
3525.8,0.18
3529.5,0.17
3533.2,0.17
3536.8,0.17
3540.2,0.18
3543.4,0.20
3546.3,0.22
3548.9,0.24
3551.5,0.24
3554.5,0.21
3557.7,0.20
3561.4,0.17
3565.5,0.15
3569.4,0.16
3573.0,0.17
3576.7,0.17
3580.3,0.17
3583.7,0.18
3587.4,0.17
3590.9,0.18
3594.0,0.20
0.0,0.00
