average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0.3754734589540068,2709.9,1000.2535999999834,0,2693.9,0.75275,3600.0,1.2566,1
0.33078426383797177,3597.1,1174.2927000000016,0,3597.1,0.9991944444444444,3600.0,0.48330769230769227,2
0.30104719953019954,3284.2,980.7762999999844,0,3284.2,0.9122777777777777,3600.0,0.448785714285717,3
0.3395177040827463,488.6999999999997,20.73389999999999,0,405.0999999999999,0.13574999999999993,3600.0,1.2566,4
