2.8,0.37
4.9,0.30
7.9,0.21
12.7,0.13
24.6,0.27
27.9,0.19
28.9,0.00
102.7,0.00
103.7,0.35
105.9,0.29
108.8,0.22
113.0,0.15
114.0,0.00
313.1,0.00
314.1,0.30
316.1,0.31
317.9,0.35
319.6,0.37
321.3,0.37
322.9,0.39
324.6,0.37
326.4,0.35
328.2,0.35
330.0,0.35
331.8,0.35
333.6,0.35
335.5,0.33
337.2,0.37
339.0,0.35
340.9,0.33
342.8,0.33
344.6,0.35
346.4,0.35
348.2,0.35
350.0,0.35
352.1,0.30
354.8,0.23
358.8,0.16
359.8,0.00
995.1,0.00
996.1,0.24
1000.9,0.13
1001.9,0.00
1024.3,0.00
1025.3,0.31
1027.2,0.33
1028.9,0.37
1030.6,0.37
1032.2,0.39
1034.0,0.35
1036.2,0.29
1039.1,0.22
1043.8,0.13
1056.0,0.26
1058.2,0.29
1060.2,0.31
1062.0,0.35
1063.9,0.33
1065.7,0.35
1067.5,0.35
1069.3,0.35
1071.1,0.35
1072.8,0.37
1074.4,0.39
1076.1,0.37
1077.8,0.37
1079.5,0.37
1081.2,0.37
1083.0,0.35
1084.8,0.35
1086.6,0.35
1088.5,0.33
1090.4,0.33
1092.2,0.35
1094.1,0.33
1095.8,0.37
1098.0,0.29
1100.0,0.31
1101.7,0.37
1103.3,0.39
1104.9,0.39
1106.4,0.42
1107.8,0.45
1109.3,0.42
1110.7,0.45
1112.1,0.45
1113.5,0.45
1114.9,0.45
1116.3,0.45
1117.7,0.45
1119.0,0.48
1120.4,0.45
1121.8,0.45
1123.2,0.45
1124.6,0.45
1126.1,0.42
1127.7,0.39
1129.4,0.37
1131.1,0.37
1132.9,0.35
1134.7,0.35
1136.5,0.35
1138.5,0.31
1140.5,0.31
1142.3,0.35
1144.3,0.31
1146.2,0.33
1148.1,0.33
1150.2,0.30
1152.1,0.33
1154.0,0.33
1155.8,0.35
1157.5,0.37
1159.3,0.35
1161.1,0.35
1162.9,0.35
1164.6,0.37
1166.3,0.37
1168.0,0.37
1169.8,0.35
1171.5,0.37
1173.2,0.37
1174.9,0.37
