99.3,0.18
100.3,0.00
754.7,0.00
755.7,0.30
758.5,0.22
759.5,0.00
1570.5,0.00
1571.5,0.16
1572.5,0.00
4237.0,0.00
4238.0,0.13
4239.0,0.00
4261.6,0.00
4262.6,0.29
4265.1,0.25
4267.3,0.29
4269.5,0.29
4271.6,0.30
4273.6,0.31
4275.7,0.30
4278.2,0.25
4280.8,0.24
4283.3,0.25
4285.8,0.25
4288.2,0.26
4290.8,0.24
4294.2,0.18
4295.2,0.00
4662.4,0.00
4663.4,0.13
4666.4,0.21
4669.2,0.22
4671.9,0.23
4674.3,0.26
4676.8,0.25
4679.0,0.29
4681.0,0.31
4683.0,0.31
4685.0,0.31
4687.1,0.30
4689.2,0.30
4691.2,0.31
4693.2,0.31
4695.2,0.31
4697.1,0.33
4698.9,0.35
4700.8,0.33
4702.6,0.35
4704.4,0.35
4706.1,0.37
4708.0,0.33
4709.9,0.33
4712.0,0.30
4714.3,0.27
4716.7,0.26
4718.9,0.29
4721.2,0.27
4723.4,0.29
4725.7,0.27
4727.9,0.29
4730.0,0.30
4732.1,0.30
4734.2,0.30
4736.4,0.29
4738.5,0.30
4740.7,0.29
4742.8,0.30
4744.9,0.30
4747.0,0.30
4749.2,0.29
4751.4,0.29
4753.5,0.30
4755.6,0.30
4757.8,0.29
4760.0,0.29
4762.2,0.29
4764.4,0.29
4766.6,0.29
4768.8,0.29
4771.1,0.27
4773.3,0.29
4775.5,0.29
4777.6,0.30
4779.7,0.30
4781.8,0.30
4783.9,0.30
4786.1,0.29
4788.2,0.30
4790.4,0.29
4792.7,0.27
4794.9,0.29
4797.1,0.29
4799.2,0.30
4801.3,0.30
4803.4,0.30
4805.4,0.31
4807.3,0.33
4809.1,0.35
4811.0,0.33
4812.9,0.33
4814.8,0.33
4816.7,0.33
4818.5,0.35
4820.4,0.33
4822.3,0.33
4824.1,0.35
4826.0,0.33
4827.9,0.33
4829.7,0.35
4831.6,0.33
4833.5,0.33
4835.4,0.33
4837.3,0.33
4839.2,0.33
4841.1,0.33
4843.1,0.31
4845.0,0.33
4847.0,0.31
4849.0,0.31
4850.9,0.33
4852.9,0.31
4854.8,0.33
4856.9,0.30
4859.0,0.30
4861.1,0.30
4863.4,0.27
4865.9,0.25
4868.3,0.26
4871.0,0.23
4873.7,0.23
4876.3,0.24
4879.1,0.22
4881.7,0.24
4884.5,0.22
4887.3,0.22
4890.1,0.22
4892.8,0.23
4895.5,0.23
4898.1,0.24
4900.7,0.24
4903.4,0.23
4906.2,0.22
4908.9,0.23
4911.7,0.22
4914.5,0.22
4917.1,0.24
4920.0,0.22
4922.7,0.23
4925.3,0.24
4928.0,0.23
4930.6,0.24
4933.2,0.24
4935.8,0.24
4938.5,0.23
4941.3,0.22
4944.1,0.22
4946.9,0.22
4949.7,0.22
4952.6,0.22
4955.6,0.21
4958.4,0.22
4961.4,0.21
4964.3,0.22
4967.1,0.22
4970.0,0.22
4973.0,0.21
4975.7,0.23
4978.4,0.23
4980.9,0.25
4983.4,0.25
4985.9,0.25
4988.6,0.23
4991.3,0.23
4993.9,0.24
4996.5,0.24
4999.2,0.23
5002.0,0.22
5004.9,0.22
5007.8,0.22
5010.8,0.21
5014.1,0.19
5017.3,0.20
5020.2,0.22
5023.2,0.21
5026.4,0.20
5029.5,0.20
5032.5,0.21
5035.2,0.23
5037.8,0.24
5040.6,0.22
5043.3,0.23
5046.1,0.22
5048.9,0.22
5051.8,0.22
5054.5,0.23
5057.3,0.22
5060.2,0.22
5063.2,0.21
5066.3,0.20
5069.2,0.22
5072.0,0.22
5074.7,0.23
5077.4,0.23
5080.3,0.22
5083.0,0.23
5085.6,0.24
5088.3,0.23
5091.1,0.22
5093.8,0.23
5096.6,0.22
5099.3,0.23
5102.0,0.23
5104.8,0.22
5107.5,0.23
5110.3,0.22
5113.0,0.23
5115.7,0.23
5118.5,0.22
5121.2,0.23
5124.1,0.22
5126.8,0.23
5129.5,0.23
5132.2,0.23
5135.0,0.22
5137.8,0.22
5140.8,0.21
5144.1,0.19
5147.3,0.20
5150.3,0.21
5153.2,0.22
5156.2,0.21
5159.1,0.22
5162.0,0.22
5164.8,0.22
5167.9,0.20
5171.2,0.19
5174.2,0.21
5176.7,0.25
5179.0,0.27
5181.3,0.27
5183.6,0.27
5185.7,0.30
5187.9,0.29
5190.0,0.30
5192.2,0.29
5194.4,0.29
5196.6,0.29
5198.8,0.29
5200.9,0.30
5203.1,0.29
5205.2,0.30
5207.5,0.27
5209.6,0.30
5211.8,0.29
5213.9,0.30
5215.9,0.31
5218.0,0.30
5220.1,0.30
5222.2,0.30
5224.4,0.29
5226.6,0.29
5228.8,0.29
5231.2,0.26
5233.6,0.26
5236.0,0.26
5238.4,0.26
5240.6,0.29
5242.9,0.27
5245.2,0.27
5247.6,0.26
5249.9,0.27
5252.1,0.29
5254.3,0.29
5256.6,0.27
5258.9,0.27
5261.3,0.26
5263.7,0.26
5266.1,0.26
5268.3,0.29
5270.4,0.30
5272.6,0.29
5274.9,0.27
5277.6,0.23
5280.0,0.26
5282.4,0.26
5284.8,0.26
5287.3,0.25
5290.0,0.23
5292.6,0.24
5295.2,0.24
5297.8,0.24
5300.3,0.25
5302.9,0.24
5305.6,0.23
5308.5,0.22
5311.8,0.19
5315.4,0.17
5318.6,0.20
5321.9,0.19
5325.0,0.20
5328.3,0.19
5331.8,0.18
5335.1,0.19
5338.3,0.20
5341.8,0.18
5345.3,0.18
5349.0,0.17
5353.2,0.15
5356.6,0.18
5359.8,0.20
5363.2,0.18
5366.6,0.18
5370.0,0.18
5373.4,0.18
5377.0,0.17
5380.6,0.17
5384.4,0.17
5387.8,0.18
5391.0,0.20
5394.3,0.19
0.0,0.00
