average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,channel_num
0.4059017460317156,3095.5,8.7962,0,3077.3,0.8598611111111111,3600.0,0.6283,1
0,0,0,0,0,0,3600.0,0,2
0.06143183058452446,0,2.5132,0,0,0,3600.0,0.01066723259762309,3
0.3465256359914611,2626.7000000000003,748.9335999999964,0,2209.3,0.729638888888889,3600.0,0.4833076923076933,4
